cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
3384	MSN_Drd3+_1	Rps2	-0.93211861782288	2.50627731980745e-07	6.94347786165785e-05	singlecell	MAST	singlecell
3385	MSN_Drd3+_1	Rps27	-0.717005580661085	5.24078201346586e-06	0.000814494219263523	singlecell	MAST	singlecell
3386	MSN_Drd3+_1	Rps28	-0.311381166193234	0.000465779822634905	0.0264789941489075	singlecell	MAST	singlecell
3387	MSN_Drd3+_1	Rraga	-0.594784216624669	1.54917747420951e-06	0.000301002135836043	singlecell	MAST	singlecell
3388	MSN_Drd3+_1	Rrp1	-0.77785748980223	2.86872946460625e-07	7.77852942488128e-05	singlecell	MAST	singlecell
3389	MSN_Drd3+_1	Rtn1	-1.04475862384002	5.01742430352808e-12	9.13457933202312e-09	singlecell	MAST	singlecell
3390	MSN_Drd3+_1	Rtn4	-0.970890772945371	2.0096765603566e-07	5.69140401892988e-05	singlecell	MAST	singlecell
3391	MSN_Drd3+_1	Scg5	-0.768732181941899	6.00856665499088e-05	0.00584528041612243	singlecell	MAST	singlecell
3392	MSN_Drd3+_1	Selenof	-0.59867210645265	0.000619147498853123	0.0330142917380092	singlecell	MAST	singlecell
3393	MSN_Drd3+_1	Selenow	-0.506820372236099	0.000504135250739696	0.0281785071729241	singlecell	MAST	singlecell
3394	MSN_Drd3+_1	Serinc1	-0.648852583161135	0.000640098091802803	0.033708306123698	singlecell	MAST	singlecell
3395	MSN_Drd3+_1	Sh2d5	-0.592829629016519	1.00456955013538e-06	0.000213370572448755	singlecell	MAST	singlecell
3396	MSN_Drd3+_1	Sh3glb2	-0.617038766333314	0.000336983366723685	0.0227223070133685	singlecell	MAST	singlecell
3397	MSN_Drd3+_1	Slc22a17	-0.633612967557854	4.12719376943913e-08	1.83021455269406e-05	singlecell	MAST	singlecell
3398	MSN_Drd3+_1	Slc25a11	-0.43672966040857	2.71112880873353e-05	0.00311266896743245	singlecell	MAST	singlecell
3399	MSN_Drd3+_1	Slc25a3	-0.850330469463404	2.09115513766931e-05	0.00261271383082919	singlecell	MAST	singlecell
3400	MSN_Drd3+_1	Slc25a4	-0.742568901946336	5.26625345110667e-05	0.00524321359225808	singlecell	MAST	singlecell
3401	MSN_Drd3+_1	Slc32a1	-0.660556173268516	0.000232936523518043	0.0164919058650774	singlecell	MAST	singlecell
3402	MSN_Drd3+_1	Slc4a3	-0.754926857265776	3.90715852852572e-05	0.00411510977582907	singlecell	MAST	singlecell
3403	MSN_Drd3+_1	Snap47	-0.588035445013099	0.000821143366370878	0.0421961736331874	singlecell	MAST	singlecell
3404	MSN_Drd3+_1	Snhg11	-0.552068898674452	0.000391115505283119	0.0249218799966403	singlecell	MAST	singlecell
3405	MSN_Drd3+_1	Snu13	-0.611609030588594	3.82503665770964e-05	0.00406218893048764	singlecell	MAST	singlecell
3406	MSN_Drd3+_1	Sorl1	-0.657551435343684	5.10334876253506e-05	0.00512102965588557	singlecell	MAST	singlecell
3407	MSN_Drd3+_1	Sparcl1	-0.496057871999828	6.55392044326287e-06	0.000946875073552956	singlecell	MAST	singlecell
3408	MSN_Drd3+_1	Spock2	-0.632762121581541	0.000177688317771921	0.0129397709810592	singlecell	MAST	singlecell
3409	MSN_Drd3+_1	Src	0.435364370675843	0.000300664947172183	0.0207117518203367	singlecell	MAST	singlecell
3410	MSN_Drd3+_1	Srp9	-0.604688136380573	0.000681029397111661	0.0355698304786517	singlecell	MAST	singlecell
3411	MSN_Drd3+_1	Srpr	-0.739924536578276	0.000373022094134039	0.024504090554867	singlecell	MAST	singlecell
3412	MSN_Drd3+_1	Stmn3	-0.905244405352945	5.44386715768985e-08	2.25806003505983e-05	singlecell	MAST	singlecell
3413	MSN_Drd3+_1	Stxbp6	0.73514112844548	0.000989407244787446	0.0484961766445047	singlecell	MAST	singlecell
3414	MSN_Drd3+_1	Sv2a	-0.841923545057409	6.61267118222011e-06	0.000946875073552956	singlecell	MAST	singlecell
3415	MSN_Drd3+_1	Tceal5	-0.662420029861453	0.000546793595281179	0.0302971199054928	singlecell	MAST	singlecell
3416	MSN_Drd3+_1	Thra	-1.17194167539248	6.13855152478004e-10	5.21531337545312e-07	singlecell	MAST	singlecell
3417	MSN_Drd3+_1	Tm9sf3	-0.731356525784084	7.1740625144614e-05	0.00680971577241193	singlecell	MAST	singlecell
3418	MSN_Drd3+_1	Tm9sf4	-0.612514492279174	0.000857845135002929	0.0433824539701481	singlecell	MAST	singlecell
3419	MSN_Drd3+_1	Tma7	-0.704509553667298	4.84966647728372e-06	0.000763014192425972	singlecell	MAST	singlecell
3420	MSN_Drd3+_1	Tmbim4	-0.62370478057916	2.04455976569435e-05	0.00257978907465434	singlecell	MAST	singlecell
3421	MSN_Drd3+_1	Tmem147	-0.560083203760837	7.32859842777312e-05	0.00686732782084858	singlecell	MAST	singlecell
3422	MSN_Drd3+_1	Tob1	-0.516856102116658	0.000170428383069021	0.0124824098496069	singlecell	MAST	singlecell
3423	MSN_Drd3+_1	Tomm20	-0.812620286894779	2.97791458610957e-07	7.90636322612091e-05	singlecell	MAST	singlecell
3424	MSN_Drd3+_1	Tomm70a	-0.89776080874385	1.55427199910779e-07	4.60642845503016e-05	singlecell	MAST	singlecell
3425	MSN_Drd3+_1	Tpi1	-0.536611575921131	7.71121814211939e-05	0.00717312146008536	singlecell	MAST	singlecell
3426	MSN_Drd3+_1	Tpm1	-0.730951997918748	3.84699899667087e-06	0.000639700424963104	singlecell	MAST	singlecell
3427	MSN_Drd3+_1	Tsnax	-0.772440506812218	2.32817055174461e-05	0.00285290437609936	singlecell	MAST	singlecell
3428	MSN_Drd3+_1	Tspan3	-0.591954382940696	0.000629026885474428	0.0332627328982826	singlecell	MAST	singlecell
3429	MSN_Drd3+_1	Tspyl1	-0.317884785573082	0.000465779822634909	0.0264789941489075	singlecell	MAST	singlecell
3430	MSN_Drd3+_1	Ttc3	-0.537095692970585	3.58340327177192e-07	8.99616919058983e-05	singlecell	MAST	singlecell
3431	MSN_Drd3+_1	Ubb	-0.794706875807598	0.000107584825037069	0.00899338153461512	singlecell	MAST	singlecell
3432	MSN_Drd3+_1	Unc50	-0.581956267457255	4.26950871860004e-05	0.00438795315401927	singlecell	MAST	singlecell
3433	MSN_Drd3+_1	Uqcrh	-0.627354609076226	1.60777613774794e-06	0.000301316163227349	singlecell	MAST	singlecell
3434	MSN_Drd3+_1	Vdac1	-0.85583204910909	2.71150873152787e-06	0.000473362565405359	singlecell	MAST	singlecell
3435	MSN_Drd3+_1	Vgf	-0.527412670912612	2.70565856438152e-05	0.00311266896743245	singlecell	MAST	singlecell
3436	MSN_Drd3+_1	Vps4a	-0.442980527827453	0.000387302340163916	0.0249218799966403	singlecell	MAST	singlecell
3437	MSN_Drd3+_1	Vstm2l	-0.778158887248541	1.35466041836062e-07	4.2106810662409e-05	singlecell	MAST	singlecell
3438	MSN_Drd3+_1	Vstm5	-0.420199609187826	0.000389690222273217	0.0249218799966403	singlecell	MAST	singlecell
3439	MSN_Drd3+_1	Xbp1	-0.535877142879887	0.000943921521084038	0.0466253328088953	singlecell	MAST	singlecell
3440	MSN_Drd3+_1	Ywhab	-0.479185963486208	3.13139898224023e-06	0.00053208731506226	singlecell	MAST	singlecell
3441	MSN_Drd3+_1	Ywhah	-0.878611262826383	1.32617642022717e-08	7.34817056494565e-06	singlecell	MAST	singlecell
3442	MSN_Drd3+_1	Zfp428	-0.351352019198247	0.000465779822634909	0.0264789941489075	singlecell	MAST	singlecell
3443	Microglia	0610012G03Rik	-0.971717871006651	1.93865599606487e-08	1.05951764654502e-05	singlecell	MAST	singlecell
3444	Microglia	5730455P16Rik	-0.452658479624621	4.79979678613173e-05	0.00520115910359314	singlecell	MAST	singlecell
3445	Microglia	Ablim1	0.820151568957717	9.45557370948484e-07	0.000304760414174948	singlecell	MAST	singlecell
3446	Microglia	Actr10	-0.893073440834788	2.1971001318155e-05	0.00293803709116179	singlecell	MAST	singlecell
3447	Microglia	Actr6	0.394321076890379	0.000377092153890404	0.0239396382545591	singlecell	MAST	singlecell
3448	Microglia	Adgrl2	-1.08960898259373	1.41628477833306e-05	0.00211936900757697	singlecell	MAST	singlecell
3449	Microglia	Adrb1	-0.5130179751114	0.000181892180825016	0.0144707893225978	singlecell	MAST	singlecell
3450	Microglia	Akap1	-0.344122109408345	0.000262878482854145	0.0179586007036772	singlecell	MAST	singlecell
3451	Microglia	Amd1	-0.244412389131556	0.000615932703126321	0.0341069342656345	singlecell	MAST	singlecell
3452	Microglia	Anapc2	-0.645799269766383	0.000825766884066965	0.0410272321451452	singlecell	MAST	singlecell
3453	Microglia	Apoe	2.16066599917881	7.06701575546799e-09	5.22543459095486e-06	singlecell	MAST	singlecell
3454	Microglia	Arel1	-0.861534182313787	1.80927436758701e-06	0.000493799525886615	singlecell	MAST	singlecell
3455	Microglia	Atg13	0.564648313233957	0.0010316366828044	0.0493067418359363	singlecell	MAST	singlecell
3456	Microglia	Atg16l1	-0.454651817465181	0.000724766407082725	0.0378331458924129	singlecell	MAST	singlecell
3457	Microglia	Atl2	0.601591961753037	4.53845972303853e-05	0.00520115910359314	singlecell	MAST	singlecell
3458	Microglia	Atox1	-0.487554011152804	0.000512201804497625	0.0309537340506497	singlecell	MAST	singlecell
3459	Microglia	Atp6v1b2	-0.873970121731951	3.02953198601404e-06	0.00069627098934254	singlecell	MAST	singlecell
3460	Microglia	Atp6v1g2	0.442001815645428	0.00037709215389041	0.0239396382545591	singlecell	MAST	singlecell
3461	Microglia	Atp8b2	-0.303560383200373	0.000615932703126367	0.0341069342656345	singlecell	MAST	singlecell
3462	Microglia	Atxn7l3b	-0.891007998267994	1.00178186501028e-05	0.00167898640575722	singlecell	MAST	singlecell
3463	Microglia	B230219D22Rik	-1.44801142153909	1.25534926637366e-12	2.62995671305282e-09	singlecell	MAST	singlecell
3464	Microglia	Brk1	-0.757104778958015	7.3986780503804e-05	0.00728715188115839	singlecell	MAST	singlecell
3465	Microglia	Btbd3	-0.603470680949544	3.7334091664171e-06	0.000776120998111696	singlecell	MAST	singlecell
3466	Microglia	Bzw1	-0.685241682963452	9.81940083513412e-05	0.00907572562482617	singlecell	MAST	singlecell
3467	Microglia	C1d	-0.548352629771727	2.05064831822642e-05	0.0028135085109345	singlecell	MAST	singlecell
3468	Microglia	C1galt1c1	0.430955136841129	0.00037709215389043	0.0239396382545591	singlecell	MAST	singlecell
3469	Microglia	Camta1	-0.664859300678514	0.000701751180798293	0.0373771709433667	singlecell	MAST	singlecell
3470	Microglia	Canx	0.294893187320442	0.000130391616859024	0.0110387551330392	singlecell	MAST	singlecell
3471	Microglia	Cbx4	-0.535479418271031	0.000636681327140686	0.0347960186180801	singlecell	MAST	singlecell
3472	Microglia	Cct3	-0.924391346718868	3.8160039037229e-08	1.77656181739989e-05	singlecell	MAST	singlecell
3473	Microglia	Cd68	0.917198426628983	1.65060836757037e-05	0.00241257525353018	singlecell	MAST	singlecell
3474	Microglia	Cd81	0.891773071422465	1.06319471906062e-08	6.682178809296e-06	singlecell	MAST	singlecell
3475	Microglia	Cdc42ep3	-0.42067857198621	4.79979678613151e-05	0.00520115910359314	singlecell	MAST	singlecell
3476	Microglia	Cdk17	-0.614415547242214	0.000935469173762617	0.0450530556099467	singlecell	MAST	singlecell
3477	Microglia	Cds2	0.992181917769456	8.33948017213595e-08	3.38152470205642e-05	singlecell	MAST	singlecell
3478	Microglia	Cfap20	-0.7844280045695	1.28013691806063e-05	0.00206298987949002	singlecell	MAST	singlecell
3479	Microglia	Chp1	-0.653279022949318	2.22878774210695e-05	0.00294903809666151	singlecell	MAST	singlecell
3480	Microglia	Chst12	-0.391471558204054	0.000262878482854115	0.0179586007036772	singlecell	MAST	singlecell
3481	Microglia	Clpb	-0.486872328917998	0.000648192319352785	0.0352374870685348	singlecell	MAST	singlecell
3482	Microglia	Clptm1	0.810503061649667	3.30523938006388e-06	0.000741908196560768	singlecell	MAST	singlecell
3483	Microglia	Clptm1l	-0.448061739556783	0.000112312372717767	0.00978230843850404	singlecell	MAST	singlecell
3484	Microglia	Cmpk1	-0.685747596971661	5.45709676802509e-05	0.00571630886450628	singlecell	MAST	singlecell
3485	Microglia	Cnih4	-0.512048724797961	0.000620921626681336	0.0341753164682169	singlecell	MAST	singlecell
3486	Microglia	Commd9	0.496200076424855	0.000194227010224968	0.0148867897471223	singlecell	MAST	singlecell
3487	Microglia	Copb2	-0.545688914455115	0.000750490692341086	0.0382045423691318	singlecell	MAST	singlecell
3488	Microglia	Coq10a	0.687875453240581	0.00017523116702839	0.014119588266326	singlecell	MAST	singlecell
3489	Microglia	Cox18	-0.434265972836912	0.000615932703126326	0.0341069342656345	singlecell	MAST	singlecell
3490	Microglia	Cpsf2	0.503789600702907	0.000377092153890407	0.0239396382545591	singlecell	MAST	singlecell
3491	Microglia	Cst3	0.601622771418425	2.14384702722968e-06	0.000549962390454634	singlecell	MAST	singlecell
3492	Microglia	Ctnnb1	-0.717793437544241	4.24484280311126e-05	0.0050337428335008	singlecell	MAST	singlecell
3493	Microglia	Cuta	-0.636781987872316	9.20104345594479e-05	0.00868302606385155	singlecell	MAST	singlecell
3494	Microglia	Dda1	-0.498276750861093	0.000262878482854117	0.0179586007036772	singlecell	MAST	singlecell
3495	Microglia	Ddx1	-0.68953785283646	9.62019244173554e-05	0.0089574680735271	singlecell	MAST	singlecell
3496	Microglia	Decr2	0.397493318324174	0.000377092153890418	0.0239396382545591	singlecell	MAST	singlecell
3497	Microglia	Dgcr2	-0.487531033055241	4.79979678613209e-05	0.00520115910359314	singlecell	MAST	singlecell
3498	Microglia	Dhx38	-0.377521319836089	0.000262878482854123	0.0179586007036772	singlecell	MAST	singlecell
3499	Microglia	Dlat	-0.605073658031125	0.000753757080950254	0.0382045423691318	singlecell	MAST	singlecell
3500	Microglia	Dld	-0.483278953823849	8.75462364662569e-06	0.00149385892152094	singlecell	MAST	singlecell
3501	Microglia	Dnaja1	-1.17924144305515	3.69285177668144e-10	3.86826223607381e-07	singlecell	MAST	singlecell
3502	Microglia	Dnaja2	0.63040317802205	1.47530419667913e-05	0.00218171455908902	singlecell	MAST	singlecell
3503	Microglia	Dnajc10	-0.816999144234772	1.28194830297536e-06	0.000374746282986054	singlecell	MAST	singlecell
3504	Microglia	Dnajc30	-0.525557925514546	2.05064831822633e-05	0.0028135085109345	singlecell	MAST	singlecell
3505	Microglia	Dnm1l	-1.08210503786593	1.01618654238476e-09	8.51564322518427e-07	singlecell	MAST	singlecell
3506	Microglia	Dpm2	0.593550648794612	0.000882508875160065	0.0431639554893464	singlecell	MAST	singlecell
3507	Microglia	Dync1li2	-0.661864585580496	0.000721237777866384	0.0378331458924129	singlecell	MAST	singlecell
3508	Microglia	Dzip3	-0.906966981226072	1.94138710869437e-07	7.62601123634009e-05	singlecell	MAST	singlecell
3509	Microglia	Eef1akmt1	-0.332798531371186	0.000262878482854143	0.0179586007036772	singlecell	MAST	singlecell
3510	Microglia	Eef1g	-0.716601295862103	2.53287808597625e-06	0.000624279951778852	singlecell	MAST	singlecell
3511	Microglia	Egln1	-0.533174077404267	0.000567140699976268	0.0337865336431359	singlecell	MAST	singlecell
3512	Microglia	Eif3l	-0.441818458160589	0.000262878482854103	0.0179586007036772	singlecell	MAST	singlecell
3513	Microglia	Eif5	-1.09745555218914	3.34507705024192e-08	1.68190474086164e-05	singlecell	MAST	singlecell
3514	Microglia	Epn2	-0.749283275206592	0.000183871702344569	0.0145362723174291	singlecell	MAST	singlecell
3515	Microglia	Erh	-0.574356600018809	7.49796517624394e-05	0.00728715188115839	singlecell	MAST	singlecell
3516	Microglia	Fam104a	-0.793886119008939	3.47835531679673e-06	0.000767068883019911	singlecell	MAST	singlecell
3517	Microglia	Fam126b	-0.634039572183135	1.31511019586741e-05	0.00209171415059311	singlecell	MAST	singlecell
3518	Microglia	Fam131a	-0.490893408570716	0.000112312372717764	0.00978230843850404	singlecell	MAST	singlecell
3519	Microglia	Fam136a	-0.514341638042482	2.05064831822648e-05	0.0028135085109345	singlecell	MAST	singlecell
3520	Microglia	Fam162a	-0.700052160630726	1.36049113800772e-05	0.00209171415059311	singlecell	MAST	singlecell
3521	Microglia	Fam98c	-0.422344970225188	0.000112312372717768	0.00978230843850404	singlecell	MAST	singlecell
3522	Microglia	Fastk	-0.599079241469639	0.000380958348011952	0.0239432321725512	singlecell	MAST	singlecell
3523	Microglia	Fbxl2	0.658229212863097	0.000622605208529965	0.0341753164682169	singlecell	MAST	singlecell
3524	Microglia	Fbxo25	-0.383438487191391	0.000262878482854095	0.0179586007036772	singlecell	MAST	singlecell
3525	Microglia	Fem1b	0.535876083848022	0.000595534570438166	0.0341069342656345	singlecell	MAST	singlecell
3526	Microglia	Fkbp5	-0.922987625651607	0.000124728732574646	0.0106655793773014	singlecell	MAST	singlecell
3527	Microglia	Focad	0.763645850158268	0.000672017616180822	0.0360994078435595	singlecell	MAST	singlecell
3528	Microglia	Fry	0.865529504756266	5.57321309914045e-05	0.00578969327737153	singlecell	MAST	singlecell
3529	Microglia	Gcc2	-0.764825727899873	0.000650365712004779	0.0352374870685348	singlecell	MAST	singlecell
3530	Microglia	Gfm1	0.648751731899634	0.000582773259377325	0.0341069342656345	singlecell	MAST	singlecell
3531	Microglia	Glrx3	-0.719096374502927	2.08159340904462e-05	0.0028135085109345	singlecell	MAST	singlecell
3532	Microglia	Gm16286	-0.865116249281313	1.05989047836462e-06	0.000324946910074227	singlecell	MAST	singlecell
3533	Microglia	Gmps	-0.762310407393326	4.79228751882468e-05	0.00520115910359314	singlecell	MAST	singlecell
3534	Microglia	Golgb1	-0.818357603169004	7.5987130887332e-05	0.00729128423857835	singlecell	MAST	singlecell
3535	Microglia	Gphn	0.619727426166829	0.000797698000863698	0.0402693328146855	singlecell	MAST	singlecell
3536	Microglia	Gramd1b	-0.639151692006671	0.000661291521429549	0.0356756842247615	singlecell	MAST	singlecell
3537	Microglia	Gsk3a	0.551608730897723	0.000887149614815686	0.0432227544892759	singlecell	MAST	singlecell
3538	Microglia	Gtf2ird1	-0.781097779919301	4.56245325755202e-06	0.000910318054721094	singlecell	MAST	singlecell
3539	Microglia	Hgsnat	0.591419287329499	0.000453723014896076	0.0278209673036277	singlecell	MAST	singlecell
3540	Microglia	Hnrnpdl	-0.824199006061261	1.05849533082622e-05	0.00172795926084228	singlecell	MAST	singlecell
3541	Microglia	Hnrnpk	-0.929160067861361	2.61983656688292e-06	0.000633295108571507	singlecell	MAST	singlecell
3542	Microglia	Hnrnpul2	-0.621063267931105	0.000148979932971783	0.0122397239049367	singlecell	MAST	singlecell
3543	Microglia	Hp1bp3	-0.503098315516471	9.25636827809155e-05	0.00868302606385155	singlecell	MAST	singlecell
3544	Microglia	Hyou1	0.686793882348956	1.84634667594836e-06	0.000493799525886615	singlecell	MAST	singlecell
3545	Microglia	Ift57	-0.378336413065787	0.000615932703126376	0.0341069342656345	singlecell	MAST	singlecell
3546	Microglia	Impact	-1.02187230164122	2.07212570958846e-06	0.000542637920198478	singlecell	MAST	singlecell
3547	Microglia	Inpp1	-0.515008944186459	0.000604217137853455	0.0341069342656345	singlecell	MAST	singlecell
3548	Microglia	Inpp4a	-0.70056624361053	0.000419676584561121	0.0259868702853856	singlecell	MAST	singlecell
3549	Microglia	Itfg2	0.446716875762097	0.000377092153890418	0.0239396382545591	singlecell	MAST	singlecell
3550	Microglia	Itm2b	0.536852732111548	1.42641731291046e-08	8.53812648727833e-06	singlecell	MAST	singlecell
3551	Microglia	Jagn1	-0.331883761195916	0.000615932703126343	0.0341069342656345	singlecell	MAST	singlecell
3552	Microglia	Josd1	-0.562194030764037	0.000255201795219193	0.0179586007036772	singlecell	MAST	singlecell
3553	Microglia	Kcnma1	2.22485816863237	6.18145361168737e-27	3.88504359494551e-23	singlecell	MAST	singlecell
3554	Microglia	Kdelr1	0.546545048461961	2.65258852580194e-05	0.00326892527150328	singlecell	MAST	singlecell
3555	Microglia	Klhl23	-0.661263754549945	0.000458553382116549	0.0279806602582768	singlecell	MAST	singlecell
3556	Microglia	Klhl9	-0.589416530699409	4.79979678613138e-05	0.00520115910359314	singlecell	MAST	singlecell
3557	Microglia	Kpnb1	0.612084635414696	0.000557457456603512	0.033527465212948	singlecell	MAST	singlecell
3558	Microglia	Lmbrd2	-0.758485064418822	2.8261566423984e-06	0.000670279037640527	singlecell	MAST	singlecell
3559	Microglia	Lonp1	-0.679787191077552	2.6324877305803e-05	0.00326892527150328	singlecell	MAST	singlecell
3560	Microglia	Lrrc45	0.512232020978297	0.00101760176001459	0.0488215806236007	singlecell	MAST	singlecell
3561	Microglia	Mapk1	-0.601143154645992	0.000214183505211072	0.0159988990721373	singlecell	MAST	singlecell
3562	Microglia	Matr3	-0.722555250439947	0.000119552125027005	0.0102929466547222	singlecell	MAST	singlecell
3563	Microglia	Mcfd2	0.659272569989563	3.60053982884549e-06	0.000767098061840471	singlecell	MAST	singlecell
3564	Microglia	Mctp1	3.1523782513254	5.97605946072343e-44	7.51190674212935e-40	singlecell	MAST	singlecell
3565	Microglia	Med4	-0.396057131824279	0.000615932703126315	0.0341069342656345	singlecell	MAST	singlecell
3566	Microglia	Mgat2	-0.749313291035	6.75956395457874e-07	0.000229642483537996	singlecell	MAST	singlecell
3567	Microglia	Micu3	-0.765037692354286	3.85814279330222e-06	0.00078220733728724	singlecell	MAST	singlecell
3568	Microglia	Miga2	0.431521577697127	0.000194227010224969	0.0148867897471223	singlecell	MAST	singlecell
3569	Microglia	Mpnd	-0.382149080377014	0.000615932703126348	0.0341069342656345	singlecell	MAST	singlecell
3570	Microglia	Mrpl36	-0.532905813267181	0.000130849205634275	0.0110387551330392	singlecell	MAST	singlecell
3571	Microglia	Mrps25	-0.499838330637128	0.000819952144614206	0.040899993880161	singlecell	MAST	singlecell
3572	Microglia	Mrps33	-0.801688412008099	5.78590092368279e-06	0.00111890422477989	singlecell	MAST	singlecell
3573	Microglia	Mtpn	-0.965154645015138	4.76357119465134e-11	6.65312110186303e-08	singlecell	MAST	singlecell
3574	Microglia	Mypop	0.454675547952614	0.000732523851752236	0.0378331458924129	singlecell	MAST	singlecell
3575	Microglia	Nars	-0.96705710546895	6.59599362789489e-06	0.00123748716272595	singlecell	MAST	singlecell
3576	Microglia	Nbdy	-0.545856332885795	2.05064831822654e-05	0.0028135085109345	singlecell	MAST	singlecell
3577	Microglia	Ncl	-1.15533302873206	4.15199716129336e-11	6.52382553968219e-08	singlecell	MAST	singlecell
3578	Microglia	Ndufa12	0.541476419846507	2.65258852580214e-05	0.00326892527150328	singlecell	MAST	singlecell
3579	Microglia	Ndufs3	-0.804006056507302	1.00550976151944e-06	0.000315981442557484	singlecell	MAST	singlecell
3580	Microglia	Ndufv3	-0.564136844106216	0.00013995464647744	0.0117281993748095	singlecell	MAST	singlecell
3581	Microglia	Necap1	-0.68267392933294	2.8685872469537e-07	0.000109267096043055	singlecell	MAST	singlecell
3582	Microglia	Nfu1	-0.637531731908391	0.000112842857882505	0.00978230843850404	singlecell	MAST	singlecell
3583	Microglia	Nolc1	-0.585313250373113	8.75462364662601e-06	0.00149385892152094	singlecell	MAST	singlecell
3584	Microglia	Nop56	-0.72161715340128	3.76637874978627e-06	0.000776120998111696	singlecell	MAST	singlecell
3585	Microglia	Nptn	0.875751283738324	7.11425621309533e-06	0.00131509118527365	singlecell	MAST	singlecell
3586	Microglia	Nsf	-1.29502170376558	4.43973638241759e-14	1.11614972653978e-10	singlecell	MAST	singlecell
3587	Microglia	Nsun5	0.402450286669272	0.000732523851752242	0.0378331458924129	singlecell	MAST	singlecell
3588	Microglia	Nucb2	0.422481842384285	0.000377092153890398	0.0239396382545591	singlecell	MAST	singlecell
3589	Microglia	Nus1	-0.477611471543157	0.000882342858279816	0.0431639554893464	singlecell	MAST	singlecell
3590	Microglia	Oasl2	-0.64255200456572	0.000165633421166187	0.0134323361552192	singlecell	MAST	singlecell
3591	Microglia	Ola1	-0.815133453425369	2.28811783204463e-05	0.00295809605617402	singlecell	MAST	singlecell
3592	Microglia	Osgep	-0.851213390389534	9.10450070009777e-09	6.02334598948573e-06	singlecell	MAST	singlecell
3593	Microglia	Pak1ip1	-0.622782444377806	0.00020585017925049	0.0155875708022811	singlecell	MAST	singlecell
3594	Microglia	Pbx1	0.940096187796717	2.30623240656367e-05	0.00295809605617402	singlecell	MAST	singlecell
3595	Microglia	Pcmt1	-1.17272925742485	1.62643077658175e-08	9.29283402801482e-06	singlecell	MAST	singlecell
3596	Microglia	Pcnx4	0.568279958508423	5.15290873497922e-05	0.00544303048728506	singlecell	MAST	singlecell
3597	Microglia	Pde4dip	0.653763972227246	0.000560186071579676	0.0335311377131263	singlecell	MAST	singlecell
3598	Microglia	Pea15a	0.567280411081358	0.000927960763435086	0.044863333832227	singlecell	MAST	singlecell
3599	Microglia	Per1	-0.411032196152704	0.000262878482854141	0.0179586007036772	singlecell	MAST	singlecell
3600	Microglia	Pfdn1	-0.668619652281678	0.000231739216362742	0.0169358252888353	singlecell	MAST	singlecell
3601	Microglia	Phb2	-0.456645561091624	0.000112312372717762	0.00978230843850404	singlecell	MAST	singlecell
3602	Microglia	Pink1	-0.419934363665202	0.000262878482854137	0.0179586007036772	singlecell	MAST	singlecell
3603	Microglia	Pmpca	0.410524322219925	0.00073252385175223	0.0378331458924129	singlecell	MAST	singlecell
3604	Microglia	Polr2e	-0.533099229824363	0.000805229316588556	0.0404869300380726	singlecell	MAST	singlecell
3605	Microglia	Pomp	-0.47233121774974	0.000112312372717762	0.00978230843850404	singlecell	MAST	singlecell
3606	Microglia	Ppm1a	-0.87061046430641	3.04653177516624e-06	0.00069627098934254	singlecell	MAST	singlecell
3607	Microglia	Ppm1f	-0.458625201170561	0.000262878482854139	0.0179586007036772	singlecell	MAST	singlecell
3608	Microglia	Ppme1	-0.442815726686793	0.000581649767289919	0.0341069342656345	singlecell	MAST	singlecell
3609	Microglia	Ppp1r13b	0.747553505565681	3.26710353509193e-05	0.00391118966058149	singlecell	MAST	singlecell
3610	Microglia	Ppp1r37	0.411261730497503	0.000194227010224985	0.0148867897471223	singlecell	MAST	singlecell
3611	Microglia	Ppp1r9a	-0.470539570388759	0.000909583093098331	0.0441446311978611	singlecell	MAST	singlecell
3612	Microglia	Ppp2r1a	-0.674304847821389	1.58989336459308e-06	0.000449943398023327	singlecell	MAST	singlecell
3613	Microglia	Prickle1	1.18742115828897	1.22632767603806e-06	0.00036702235447139	singlecell	MAST	singlecell
3614	Microglia	Prkg1	-0.740730747759574	7.53643392641679e-05	0.00728715188115839	singlecell	MAST	singlecell
3615	Microglia	Psap	0.642930230337323	8.04331046173472e-06	0.00144434875005722	singlecell	MAST	singlecell
3616	Microglia	Psma1	-0.712033330956368	6.27533974494737e-05	0.00626039845984035	singlecell	MAST	singlecell
3617	Microglia	Psmd4	-0.657780896591192	0.000751707856604784	0.0382045423691318	singlecell	MAST	singlecell
3618	Microglia	Ptk2b	-2.05398085535256	1.0559474098218e-24	4.42441964715335e-21	singlecell	MAST	singlecell
3619	Microglia	Ptms	-0.399853321106299	0.000262878482854119	0.0179586007036772	singlecell	MAST	singlecell
3620	Microglia	Pura	-1.25681571357047	2.36287221528021e-10	2.7001185223702e-07	singlecell	MAST	singlecell
3621	Microglia	Purb	-0.705379790642884	0.000112754467343434	0.00978230843850404	singlecell	MAST	singlecell
3622	Microglia	Purg	-0.758239813180284	5.8886740980765e-05	0.0059743813470752	singlecell	MAST	singlecell
3623	Microglia	R3hdm1	1.5273575967889	4.04706970159683e-17	1.2717916537268e-13	singlecell	MAST	singlecell
3624	Microglia	Rab11fip3	-0.694905351606623	0.000141169254278342	0.0117516392468792	singlecell	MAST	singlecell
