Gene	Cluster
Pitpnm3	Cluster_31
4933427D14Rik	Cluster_31
Sgsm2	Cluster_31
Slc43a2	Cluster_31
Crk	Cluster_31
Nxn	Cluster_31
5530401A14Rik	Cluster_31
Tmem132e	Cluster_31
Appbp2	Cluster_31
Rnft1	Cluster_31
Cuedc1	Cluster_31
Dgke	Cluster_31
Arhgap23	Cluster_31
Casc3	Cluster_31
Acly	Cluster_31
Hdac5	Cluster_31
Dcaf7	Cluster_31
Abca8b	Cluster_31
Ube2o	Cluster_31
Mgat5b	Cluster_31
Timp2	Cluster_31
Gaa	Cluster_31
Nploc4	Cluster_31
Pcyt2	Cluster_31
Sirt7	Cluster_31
Mafg	Cluster_31
Csnk1d	Cluster_31
Wdr45b	Cluster_31
Sf3b6	Cluster_31
Ddx1	Cluster_31
Hpcal1	Cluster_31
Asap2	Cluster_31
Sntg2	Cluster_31
Snx6	Cluster_31
Mipol1	Cluster_31
Actr10	Cluster_31
4930447C04Rik	Cluster_31
Sptlc2	Cluster_31
Kcnk10	Cluster_31
Prima1	Cluster_31
Cdc42bpb	Cluster_31
Eif5	Cluster_31
Jag2	Cluster_31
Pacs2	Cluster_31
Tmem196	Cluster_31
Lgals8	Cluster_31
Rala	Cluster_31
Stard3nl	Cluster_31
D130043K22Rik	Cluster_31
Nrsn1	Cluster_31
E2f3	Cluster_31
Serpinb6a	Cluster_31
Hivep1	Cluster_31
Iars	Cluster_31
Spin1	Cluster_31
Sema4d	Cluster_31
Diras2	Cluster_31
Simc1	Cluster_31
Zfp346	Cluster_31
Trpc7	Cluster_31
Gkap1	Cluster_31
Naa35	Cluster_31
Fancc	Cluster_31
Mfsd14b	Cluster_31
Brd9	Cluster_31
Vcan	Cluster_31
Zfyve16	Cluster_31
Hmgcr	Cluster_31
Fam169a	Cluster_31
Gfm2	Cluster_31
Mccc2	Cluster_31
Rad17	Cluster_31
Nln	Cluster_31
Dimt1	Cluster_31
Ankrd55	Cluster_31
Isl1	Cluster_31
Emb	Cluster_31
Hmgcs1	Cluster_31
Lrrc3b	Cluster_31
3830406C13Rik	Cluster_31
Kctd6	Cluster_31
Gng2	Cluster_31
Anxa7	Cluster_31
Zmiz1	Cluster_31
Glt8d1	Cluster_31
Capn7	Cluster_31
Sh3bp5	Cluster_31
Chat	Cluster_31
Ercc6	Cluster_31
Supt16	Cluster_31
Tox4	Cluster_31
Cab39l	Cluster_31
Fam124a	Cluster_31
Wdfy2	Cluster_31
Cog3	Cluster_31
Wbp4	Cluster_31
Sugt1	Cluster_31
Tbc1d4	Cluster_31
Dzip1	Cluster_31
Clybl	Cluster_31
Gdnf	Cluster_31
Stk3	Cluster_31
Atp6v1c1	Cluster_31
Eif3e	Cluster_31
Sntb1	Cluster_31
Zhx1	Cluster_31
Tmem65	Cluster_31
Adcy8	Cluster_31
Efr3a	Cluster_31
Kcnk9	Cluster_31
Nrbp2	Cluster_31
Kifc2	Cluster_31
Cerk	Cluster_31
Tbc1d22a	Cluster_31
Yaf2	Cluster_31
Zcrb1	Cluster_31
Slc38a2	Cluster_31
Pced1b	Cluster_31
Kansl2	Cluster_31
Cacnb3	Cluster_31
Asic1	Cluster_31
Cers5	Cluster_31
Lima1	Cluster_31
Larp4	Cluster_31
Tfcp2	Cluster_31
Pou6f1	Cluster_31
Slc4a8	Cluster_31
Tvp23a	Cluster_31
Parn	Cluster_31
Marf1	Cluster_31
Dgcr2	Cluster_31
Slc25a1	Cluster_31
Arvcf	Cluster_31
2510009E07Rik	Cluster_31
Pak2	Cluster_31
Cd200	Cluster_31
Tfg	Cluster_31
Filip1l	Cluster_31
Dcbld2	Cluster_31
Nrip1	Cluster_31
Usp16	Cluster_31
Grik1	Cluster_31
Morc3	Cluster_31
Snx9	Cluster_31
Tmem181a	Cluster_31
Sft2d1	Cluster_31
Agpat4	Cluster_31
Map3k4	Cluster_31
Tcte2	Cluster_31
Riok2	Cluster_31
Spaca6	Cluster_31
Has1	Cluster_31
Zfp983	Cluster_31
Zfp945	Cluster_31
Zfp40	Cluster_31
Flywch1	Cluster_31
Tbc1d24	Cluster_31
Abca3	Cluster_31
Caskin1	Cluster_31
Syngr3	Cluster_31
Rgs11	Cluster_31
Nudt3	Cluster_31
Kctd20	Cluster_31
Mdga1	Cluster_31
Flot1	Cluster_31
Tnfrsf21	Cluster_31
Zfp318	Cluster_31
Kcnh8	Cluster_31
Kat2b	Cluster_31
Slc5a7	Cluster_31
Kdm4b	Cluster_31
Rab12	Cluster_31
Wdr43	Cluster_31
Spast	Cluster_31
Ttc27	Cluster_31
Kcng3	Cluster_31
Socs5	Cluster_31
Greb1l	Cluster_31
Npc1	Cluster_31
Zfp521	Cluster_31
B4galt6	Cluster_31
Asxl3	Cluster_31
Fhod3	Cluster_31
Ammecr1l	Cluster_31
Reep5	Cluster_31
Ctnna1	Cluster_31
Fgf1	Cluster_31
Rbm27	Cluster_31
Dpysl3	Cluster_31
Mcc	Cluster_31
Pggt1b	Cluster_31
Sema6a	Cluster_31
Snx24	Cluster_31
Cep120	Cluster_31
Megf10	Cluster_31
Prrc1	Cluster_31
Minar2	Cluster_31
Ablim3	Cluster_31
Spink10	Cluster_31
Napg	Cluster_31
Nars	Cluster_31
Malt1	Cluster_31
Ccbe1	Cluster_31
Afg3l2	Cluster_31
Ptpn2	Cluster_31
Cep192	Cluster_31
Smad2	Cluster_31
Rps6kb2	Cluster_31
Ankrd13d	Cluster_31
Map4k2	Cluster_31
Cox8a	Cluster_31
Stx3	Cluster_31
Prune2	Cluster_31
Pip5k1b	Cluster_31
Slit1	Cluster_31
Pcgf6	Cluster_31
Eif3a	Cluster_31
Grk5	Cluster_31
Csf2ra	Cluster_31
Clcn5	Cluster_31
Syp	Cluster_31
Akap17b	Cluster_31
Lamp2	Cluster_31
Hprt	Cluster_31
Slc9a6	Cluster_31
Fhl1	Cluster_31
Gabra3	Cluster_31
L1cam	Cluster_31
Gdi1	Cluster_31
Brcc3	Cluster_31
Vbp1	Cluster_31
Tab3	Cluster_31
Maged1	Cluster_31
Las1l	Cluster_31
Snx12	Cluster_31
Nono	Cluster_31
Taf1	Cluster_31
Rlim	Cluster_31
Zfp711	Cluster_31
Cstf2	Cluster_31
Armcx1	Cluster_31
Zmat1	Cluster_31
Il1rapl2	Cluster_31
Frmpd3	Cluster_31
Mid2	Cluster_31
Acsl4	Cluster_31
Alg13	Cluster_31
Trpc5	Cluster_31
Rtl4	Cluster_31
Tmem29	Cluster_31
Klf8	Cluster_31
Bclaf3	Cluster_31
Ctps2	Cluster_31
Glra2	Cluster_31
Oprk1	Cluster_32
Slco5a1	Cluster_32
Myo1b	Cluster_32
Coq10b	Cluster_32
Ccnyl1	Cluster_32
Scg2	Cluster_32
Ppp1r7	Cluster_32
Btg2	Cluster_32
Rgs2	Cluster_32
Rxrg	Cluster_32
Pcp4l1	Cluster_32
Cnst	Cluster_32
Pfkfb3	Cluster_32
Arl5b	Cluster_32
Slc25a25	Cluster_32
Itgav	Cluster_32
Gm13889	Cluster_32
Pak6	Cluster_32
Tubgcp4	Cluster_32
Pdyn	Cluster_32
Chgb	Cluster_32
Blcap	Cluster_32
Pmepa1	Cluster_32
Rpl22l1	Cluster_32
Skil	Cluster_32
Gnb4	Cluster_32
Noct	Cluster_32
Tiparp	Cluster_32
Golim4	Cluster_32
Thbs3	Cluster_32
Prkab2	Cluster_32
Atp1a1	Cluster_32
Gpr88	Cluster_32
Nexn	Cluster_32
Sdcbp	Cluster_32
Chd7	Cluster_32
Pdp1	Cluster_32
Calb1	Cluster_32
Gpr63	Cluster_32
Cnr1	Cluster_32
Tmod1	Cluster_32
Nr4a3	Cluster_32
Cap1	Cluster_32
Sh2d5	Cluster_32
Cdk11b	Cluster_32
Cyp51	Cluster_32
Sema3a	Cluster_32
Reln	Cluster_32
Fosl2	Cluster_32
Ociad2	Cluster_32
Rasgef1b	Cluster_32
Lrrc8c	Cluster_32
Ephx4	Cluster_32
Btbd8	Cluster_32
Mn1	Cluster_32
Ppp1cc	Cluster_32
Pptc7	Cluster_32
Actb	Cluster_32
Hsph1	Cluster_32
Tac1	Cluster_32
Osbpl3	Cluster_32
Egr4	Cluster_32
Tgfa	Cluster_32
Cnbp	Cluster_32
Clstn3	Cluster_32
Gapdh	Cluster_32
Fosb	Cluster_32
Fbl	Cluster_32
Arhgap33	Cluster_32
Dgat2	Cluster_32
Irs2	Cluster_32
Jund	Cluster_32
Smad1	Cluster_32
Junb	Cluster_32
Cx3cl1	Cluster_32
Necab2	Cluster_32
Tomm20	Cluster_32
Usp2	Cluster_32
Usp28	Cluster_32
Arid3b	Cluster_32
Clpx	Cluster_32
Car12	Cluster_32
Arpp19	Cluster_32
Elovl5	Cluster_32
Impg1	Cluster_32
Traip	Cluster_32
Itga9	Cluster_32
Nus1	Cluster_32
Zfp365	Cluster_32
Ccdc6	Cluster_32
Cbarp	Cluster_32
Kitl	Cluster_32
Rab3ip	Cluster_32
Tbc1d30	Cluster_32
Purb	Cluster_32
Mdh1	Cluster_32
B3gnt2	Cluster_32
Ebf1	Cluster_32
Ppp2ca	Cluster_32
Ntn1	Cluster_32
Ndel1	Cluster_32
Per1	Cluster_32
Rhbdl3	Cluster_32
Dusp14	Cluster_32
Ppm1d	Cluster_32
Rnft1	Cluster_32
Dynll2	Cluster_32
Eif1	Cluster_32
Rundc1	Cluster_32
Dusp3	Cluster_32
Rprml	Cluster_32
Usp36	Cluster_32
Sntg2	Cluster_32
Fbxo33	Cluster_32
Vti1b	Cluster_32
Fos	Cluster_32
Ccdc88c	Cluster_32
Ccnk	Cluster_32
Begain	Cluster_32
Actn2	Cluster_32
BC005537	Cluster_32
Gadd45g	Cluster_32
Drd1	Cluster_32
Pdlim7	Cluster_32
Pcsk1	Cluster_32
Hmgcr	Cluster_32
Cartpt	Cluster_32
Plk2	Cluster_32
Arf4	Cluster_32
Arhgef3	Cluster_32
Slc7a8	Cluster_32
Spata13	Cluster_32
Egr3	Cluster_32
Htr2a	Cluster_32
Spry2	Cluster_32
Golph3	Cluster_32
Arc	Cluster_32
Josd1	Cluster_32
Arf3	Cluster_32
Nr4a1	Cluster_32
2510009E07Rik	Cluster_32
Bcl6	Cluster_32
Drd3	Cluster_32
Cxadr	Cluster_32
Setd4	Cluster_32
Ets2	Cluster_32
Dusp1	Cluster_32
Fkbp5	Cluster_32
Tnfrsf21	Cluster_32
Cdc42ep3	Cluster_32
Crem	Cluster_32
Syt4	Cluster_32
Egr1	Cluster_32
Sh3rf2	Cluster_32
St8sia3	Cluster_32
Smad7	Cluster_32
Npas4	Cluster_32
Rasgrp2	Cluster_32
Got1	Cluster_32
Ina	Cluster_32
Gfra1	Cluster_32
Ddx3x	Cluster_32
Mamld1	Cluster_32
Asb11	Cluster_32
Sulf1	Cluster_33
Eya1	Cluster_33
Slc9a2	Cluster_33
Nck2	Cluster_33
Myo1b	Cluster_33
Ankrd44	Cluster_33
Pard3b	Cluster_33
Fn1	Cluster_33
Tns1	Cluster_33
Irs1	Cluster_33
Sned1	Cluster_33
Nek7	Cluster_33
Cfh	Cluster_33
Hmcn1	Cluster_33
Lamc1	Cluster_33
Rcsd1	Cluster_33
Rgs5	Cluster_33
Ddr2	Cluster_33
Atp1a2	Cluster_33
Itpkb	Cluster_33
Acbd3	Cluster_33
Itih5	Cluster_33
Mindy3	Cluster_33
Rsu1	Cluster_33
Ptgds	Cluster_33
Lamc3	Cluster_33
Dab2ip	Cluster_33
Tanc1	Cluster_33
Cobll1	Cluster_33
Slc38a11	Cluster_33
Map3k20	Cluster_33
Wipf1	Cluster_33
Nfe2l2	Cluster_33
Ccdc141	Cluster_33
Calcrl	Cluster_33
Ldlrad3	Cluster_33
Stard9	Cluster_33
Gatm	Cluster_33
Shld1	Cluster_33
Rrbp1	Cluster_33
Bcl2l1	Cluster_33
Raly	Cluster_33
Serinc3	Cluster_33
Eya2	Cluster_33
Tshz2	Cluster_33
Zbtb46	Cluster_33
Cyp7b1	Cluster_33
Cp	Cluster_33
Pld1	Cluster_33
Trpc3	Cluster_33
Fat4	Cluster_33
Slc7a11	Cluster_33
Elf2	Cluster_33
Wwtr1	Cluster_33
Golim4	Cluster_33
Sh3d19	Cluster_33
Mcl1	Cluster_33
Notch2	Cluster_33
Tbx15	Cluster_33
Hipk1	Cluster_33
Palmd	Cluster_33
Abcd3	Cluster_33
Arhgap29	Cluster_33
Pde5a	Cluster_33
Usp53	Cluster_33
Lef1	Cluster_33
Emcn	Cluster_33
Pdlim5	Cluster_33
Wls	Cluster_33
Mob3b	Cluster_33
Unc13b	Cluster_33
Tgfbr1	Cluster_33
Abca1	Cluster_33
Lpar1	Cluster_33
E130308A19Rik	Cluster_33
Bnc2	Cluster_33
Ror1	Cluster_33
Cachd1	Cluster_33
Plpp3	Cluster_33
Trabd2b	Cluster_33
Pik3r3	Cluster_33
Rnf220	Cluster_33
Zfp362	Cluster_33
Wasf2	Cluster_33
Clic4	Cluster_33
Capzb	Cluster_33
Sema3c	Cluster_33
Afap1	Cluster_33
C1qtnf7	Cluster_33
Tbc1d1	Cluster_33
Tec	Cluster_33
Igfbp7	Cluster_33
Anxa3	Cluster_33
Ptpn13	Cluster_33
Aff1	Cluster_33
Sparcl1	Cluster_33
Tgfbr3	Cluster_33
Ttc28	Cluster_33
Hip1	Cluster_33
Actb	Cluster_33
Cyth3	Cluster_33
Flt1	Cluster_33
Stard13	Cluster_33
Col1a2	Cluster_33
Cped1	Cluster_33
Smo	Cluster_33
Cald1	Cluster_33
Creb3l2	Cluster_33
Abcg2	Cluster_33
Prdm5	Cluster_33
Tcf7l1	Cluster_33
Antxr1	Cluster_33
Pdzrn3	Cluster_33
Vgll4	Cluster_33
Slc6a13	Cluster_33
Tspan9	Cluster_33
Etv6	Cluster_33
Mgp	Cluster_33
Eps8	Cluster_33
Slco1a4	Cluster_33
Abcc9	Cluster_33
Itpr2	Cluster_33
Bicra	Cluster_33
Mill2	Cluster_33
Apoe	Cluster_33
Actn4	Cluster_33
Tshz3	Cluster_33
Zfp536	Cluster_33
Atp10a	Cluster_33
Lrrk1	Cluster_33
Nr2f2	Cluster_33
Akap13	Cluster_33
Zfand6	Cluster_33
Arhgef17	Cluster_33
Parva	Cluster_33
Tead1	Cluster_33
Fgfr2	Cluster_33
Ctbp2	Cluster_33
Dock1	Cluster_33
Inpp5a	Cluster_33
Col4a2	Cluster_33
Ikbkb	Cluster_33
Fgfr1	Cluster_33
Wrn	Cluster_33
Rbpms	Cluster_33
Slc7a2	Cluster_33
Acsl1	Cluster_33
Wwc2	Cluster_33
Slc10a7	Cluster_33
Gab1	Cluster_33
Zfp423	Cluster_33
Il34	Cluster_33
Itgb1	Cluster_33
Pdgfd	Cluster_33
Arhgap42	Cluster_33
Ccdc82	Cluster_33
Kank2	Cluster_33
Dock6	Cluster_33
Fli1	Cluster_33
Ets1	Cluster_33
St3gal4	Cluster_33
Fam118b	Cluster_33
Zbtb16	Cluster_33
Thsd4	Cluster_33
Uaca	Cluster_33
Smad3	Cluster_33
Myo1e	Cluster_33
Cgnl1	Cluster_33
Tmod3	Cluster_33
Zic1	Cluster_33
Zic4	Cluster_33
Nck1	Cluster_33
Tgfbr2	Cluster_33
Slc6a20a	Cluster_33
Plekhg1	Cluster_33
Akap12	Cluster_33
Phactr2	Cluster_33
Nhsl1	Cluster_33
Akap7	Cluster_33
Epb41l2	Cluster_33
Lama2	Cluster_33
Ptprk	Cluster_33
Dse	Cluster_33
Lama4	Cluster_33
Foxo3	Cluster_33
Reep3	Cluster_33
Bicc1	Cluster_33
Bsg	Cluster_33
Appl2	Cluster_33
Timp3	Cluster_33
Tmpo	Cluster_33
Fgd6	Cluster_33
Nudt4	Cluster_33
Kitl	Cluster_33
Pawr	Cluster_33
Msrb3	Cluster_33
Rbms2	Cluster_33
Egfr	Cluster_33
Rab1a	Cluster_33
B3gnt2	Cluster_33
Efemp1	Cluster_33
Ebf1	Cluster_33
Col23a1	Cluster_33
Sparc	Cluster_33
Ntn1	Cluster_33
Nxn	Cluster_33
Adap2	Cluster_33
Hlf	Cluster_33
Mrc2	Cluster_33
Abca9	Cluster_33
Laptm4a	Cluster_33
Asap2	Cluster_33
Hbp1	Cluster_33
Agmo	Cluster_33
Snx6	Cluster_33
Rhoj	Cluster_33
Syne2	Cluster_33
Zfp36l1	Cluster_33
Nid1	Cluster_33
Gli3	Cluster_33
Dcdc2a	Cluster_33
Serpinb6a	Cluster_33
Rreb1	Cluster_33
Bmp6	Cluster_33
Gcnt2	Cluster_33
Lhfpl2	Cluster_33
Itga1	Cluster_33
Lrmda	Cluster_33
Zmiz1	Cluster_33
Peli2	Cluster_33
Gjb6	Cluster_33
Lats2	Cluster_33
Cab39l	Cluster_33
Extl3	Cluster_33
Dock5	Cluster_33
Itm2b	Cluster_33
Elf1	Cluster_33
Tbc1d4	Cluster_33
Abcc4	Cluster_33
Dnajc3	Cluster_33
Stk24	Cluster_33
Clybl	Cluster_33
Gm5089	Cluster_33
Tmtc4	Cluster_33
Dab2	Cluster_33
Egflam	Cluster_33
Slc1a3	Cluster_33
Ranbp3l	Cluster_33
Rai14	Cluster_33
Myo10	Cluster_33
Fbxl7	Cluster_33
Cpq	Cluster_33
Stk3	Cluster_33
Fzd6	Cluster_33
Sntb1	Cluster_33
Zhx2	Cluster_33
Ndrg1	Cluster_33
Myh9	Cluster_33
Scaf11	Cluster_33
Slc38a2	Cluster_33
Lima1	Cluster_33
St6gal1	Cluster_33
Atp13a5	Cluster_33
Apod	Cluster_33
Pak2	Cluster_33
Heg1	Cluster_33
Fstl1	Cluster_33
Arhgap31	Cluster_33
Phldb2	Cluster_33
Dcbld2	Cluster_33
St3gal6	Cluster_33
Usp25	Cluster_33
Notch3	Cluster_33
Adamts10	Cluster_33
Adgrf5	Cluster_33
Ccnd3	Cluster_33
Kat2b	Cluster_33
Lama1	Cluster_33
Rasgrp3	Cluster_33
Plekhh2	Cluster_33
Epas1	Cluster_33
Svil	Cluster_33
Mpp7	Cluster_33
Colec12	Cluster_33
Zfp521	Cluster_33
Ss18	Cluster_33
Ctnna1	Cluster_33
Mcc	Cluster_33
Prdm6	Cluster_33
Slc12a2	Cluster_33
Pdgfrb	Cluster_33
Afap1l1	Cluster_33
Apcdd1	Cluster_33
Slc22a8	Cluster_33
Ahnak	Cluster_33
Cemip2	Cluster_33
Ptar1	Cluster_33
Pip5k1b	Cluster_33
Slc16a12	Cluster_33
Plce1	Cluster_33
Sh3pxd2a	Cluster_33
Mxi1	Cluster_33
Tcf7l2	Cluster_33
Grk5	Cluster_33
Ddx3x	Cluster_33
Gpc3	Cluster_33
Stard8	Cluster_33
Atp7a	Cluster_33
Sh3bgrl	Cluster_33
Col4a6	Cluster_33
Col4a5	Cluster_33
Shroom2	Cluster_33
Oprk1	Cluster_34
Vxn	Cluster_34
Cops5	Cluster_34
Sulf1	Cluster_34
Eya1	Cluster_34
Jph1	Cluster_34
Ogfrl1	Cluster_34
B3gat2	Cluster_34
Actr1b	Cluster_34
Fhl2	Cluster_34
Myo1b	Cluster_34
Mfsd6	Cluster_34
Satb2	Cluster_34
Orc2	Cluster_34
Trak2	Cluster_34
Pard3b	Cluster_34
Vwc2l	Cluster_34
Sphkap	Cluster_34
Ilkap	Cluster_34
Stk25	Cluster_34
St8sia4	Cluster_34
Cdh20	Cluster_34
Nckap5	Cluster_34
Tmem163	Cluster_34
Mfsd4a	Cluster_34
Cntn2	Cluster_34
Atp2b4	Cluster_34
Klhl12	Cluster_34
Arl8a	Cluster_34
Shisa4	Cluster_34
Kif21b	Cluster_34
B3galt2	Cluster_34
Glrx2	Cluster_34
Arpc5	Cluster_34
Angptl1	Cluster_34
Nit1	Cluster_34
Pea15a	Cluster_34
Kcnj9	Cluster_34
Cadm3	Cluster_34
Pld5	Cluster_34
Zbtb18	Cluster_34
Itpkb	Cluster_34
Stum	Cluster_34
Cnih3	Cluster_34
Cr1l	Cluster_34
Sfmbt2	Cluster_34
Itga8	Cluster_34
Mindy3	Cluster_34
C1ql3	Cluster_34
Rsu1	Cluster_34
Nsun6	Cluster_34
Entr1	Cluster_34
Olfm1	Cluster_34
Ntng2	Cluster_34
Fubp3	Cluster_34
Cdk9	Cluster_34
Angptl2	Cluster_34
Dab2ip	Cluster_34
Golga1	Cluster_34
Arhgap15	Cluster_34
Lypd6b	Cluster_34
Lypd6	Cluster_34
Stam2	Cluster_34
Nr4a2	Cluster_34
Gpd2	Cluster_34
Fap	Cluster_34
Fign	Cluster_34
Grb14	Cluster_34
Dcaf17	Cluster_34
Dgkz	Cluster_34
Chst1	Cluster_34
Hsd17b12	Cluster_34
Api5	Cluster_34
Ldlrad3	Cluster_34
Slc1a2	Cluster_34
Tcp11l1	Cluster_34
Bdnf	Cluster_34
Fmn1	Cluster_34
Srp14	Cluster_34
Map1a	Cluster_34
Eif3j1	Cluster_34
Slc24a5	Cluster_34
Ap4e1	Cluster_34
Slc20a1	Cluster_34
Chgb	Cluster_34
Dstn	Cluster_34
Snx5	Cluster_34
Pdrg1	Cluster_34
Xkr7	Cluster_34
Nol4l	Cluster_34
4930404H24Rik	Cluster_34
Necab3	Cluster_34
Cpne1	Cluster_34
Rims4	Cluster_34
Ywhab	Cluster_34
Dok5	Cluster_34
Osbpl2	Cluster_34
Eef1a2	Cluster_34
Stmn3	Cluster_34
Stmn2	Cluster_34
Tpd52	Cluster_34
Lrrcc1	Cluster_34
Skil	Cluster_34
Gnb4	Cluster_34
Usp13	Cluster_34
Dcun1d1	Cluster_34
Trpc3	Cluster_34
Larp1b	Cluster_34
Schip1	Cluster_34
Golim4	Cluster_34
Rxfp1	Cluster_34
Sh3d19	Cluster_34
Mllt11	Cluster_34
Ensa	Cluster_34
Rnf115	Cluster_34
Bcl9	Cluster_34
Prkab2	Cluster_34
Phtf1	Cluster_34
Inka2	Cluster_34
Col11a1	Cluster_34
Usp53	Cluster_34
Ostc	Cluster_34
Col24a1	Cluster_34
Znhit6	Cluster_34
Pdp1	Cluster_34
Ripk2	Cluster_34
Ccnc	Cluster_34
Ubap2	Cluster_34
Gm21586	Cluster_34
Unc13b	Cluster_34
Grin3a	Cluster_34
Ptpn3	Cluster_34
Lpar1	Cluster_34
Ptbp3	Cluster_34
Snx30	Cluster_34
Frmd3	Cluster_34
Mpdz	Cluster_34
Adamtsl1	Cluster_34
Caap1	Cluster_34
Plaa	Cluster_34
Fggy	Cluster_34
Ror1	Cluster_34
Lepr	Cluster_34
Elavl4	Cluster_34
Stk40	Cluster_34
Map7d1	Cluster_34
Zmym1	Cluster_34
Ptpru	Cluster_34
Stx12	Cluster_34
Stmn1	Cluster_34
Camk2n1	Cluster_34
Capzb	Cluster_34
Igsf21	Cluster_34
Ddi2	Cluster_34
Eno1	Cluster_34
Plekhg5	Cluster_34
Acot7	Cluster_34
Ajap1	Cluster_34
Cyp51	Cluster_34
Zfp804b	Cluster_34
Rgs12	Cluster_34
Lrpap1	Cluster_34
Rbpj	Cluster_34
Nwd2	Cluster_34
Uchl1	Cluster_34
Ociad2	Cluster_34
Cwh43	Cluster_34
Lnx1	Cluster_34
Kit	Cluster_34
Tmem165	Cluster_34
Cdkl2	Cluster_34
Ccni	Cluster_34
Rasgef1b	Cluster_34
Arhgap24	Cluster_34
Gak	Cluster_34
Grk3	Cluster_34
Ube3b	Cluster_34
Cabp1	Cluster_34
Dynll1	Cluster_34
Rasal1	Cluster_34
Rph3a	Cluster_34
Cux2	Cluster_34
Arpc3	Cluster_34
Mlxip	Cluster_34
Vps33a	Cluster_34
Kmt5a	Cluster_34
Stx2	Cluster_34
Mmp17	Cluster_34
Vkorc1l1	Cluster_34
Stx1a	Cluster_34
Ywhag	Cluster_34
Zfp157	Cluster_34
Adap1	Cluster_34
Gna12	Cluster_34
Wipi2	Cluster_34
Cyth3	Cluster_34
Usp12	Cluster_34
Slc7a1	Cluster_34
B3glct	Cluster_34
Cadps2	Cluster_34
Chrm2	Cluster_34
Osbpl3	Cluster_34
Skap2	Cluster_34
Neurod6	Cluster_34
Vopp1	Cluster_34
Il12rb2	Cluster_34
Ptcd3	Cluster_34
Sema4f	Cluster_34
Antxr1	Cluster_34
Rab43	Cluster_34
Slc25a26	Cluster_34
Uba3	Cluster_34
Cpne9	Cluster_34
Emc3	Cluster_34
Atg7	Cluster_34
Ankrd26	Cluster_34
Bcl2l13	Cluster_34
Iqsec3	Cluster_34
Ptms	Cluster_34
Zfp384	Cluster_34
Kcna6	Cluster_34
Cracr2a	Cluster_34
Pde3a	Cluster_34
Fgfr1op2	Cluster_34
Amn1	Cluster_34
Selenow	Cluster_34
Pou2f2	Cluster_34
Pld3	Cluster_34
Actn4	Cluster_34
Scn1b	Cluster_34
Vstm2b	Cluster_34
Shank1	Cluster_34
Ap2a1	Cluster_34
Slc17a7	Cluster_34
Ppfia3	Cluster_34
Lmtk3	Cluster_34
Kcnc1	Cluster_34
Hps5	Cluster_34
Gas2	Cluster_34
Chrna7	Cluster_34
Klf13	Cluster_34
Nr2f2	Cluster_34
Mctp2	Cluster_34
Akap13	Cluster_34
Iqgap1	Cluster_34
Cpeb1	Cluster_34
Zfand6	Cluster_34
Nars2	Cluster_34
Pgm2l1	Cluster_34
Mrpl48	Cluster_34
Arhgef17	Cluster_34
Apbb1	Cluster_34
Trim3	Cluster_34
Dkk3	Cluster_34
Spon1	Cluster_34
Psma1	Cluster_34
Eef2k	Cluster_34
Hs3st2	Cluster_34
Usp31	Cluster_34
Stk32c	Cluster_34
Inpp5a	Cluster_34
Adgra1	Cluster_34
Ap2a2	Cluster_34
Brsk2	Cluster_34
Col4a1	Cluster_34
Rasa3	Cluster_34
Fat1	Cluster_34
Wwc2	Cluster_34
Fbxo8	Cluster_34
Hpf1	Cluster_34
Msmo1	Cluster_34
Mast3	Cluster_34
Smad1	Cluster_34
Tbc1d9	Cluster_34
Slc7a6	Cluster_34
Pdpr	Cluster_34
Cdyl2	Cluster_34
Usp10	Cluster_34
Rnf166	Cluster_34
Ccsap	Cluster_34
Galnt2	Cluster_34
Itgb1	Cluster_34
Trpc6	Cluster_34
Pgr	Cluster_34
Arhgap42	Cluster_34
Zfp26	Cluster_34
Bmper	Cluster_34
B3gat1	Cluster_34
Nrgn	Cluster_34
Cep164	Cluster_34
Bace1	Cluster_34
Exph5	Cluster_34
Lingo1	Cluster_34
Edc3	Cluster_34
Arid3b	Cluster_34
Senp8	Cluster_34
Aagab	Cluster_34
Smad3	Cluster_34
Ppib	Cluster_34
Car12	Cluster_34
Rab8b	Cluster_34
Fam81a	Cluster_34
Mindy2	Cluster_34
Arpp19	Cluster_34
Tmem30a	Cluster_34
Me1	Cluster_34
Gk5	Cluster_34
Mras	Cluster_34
Tmem108	Cluster_34
Cpne4	Cluster_34
Rad54l2	Cluster_34
Gadl1	Cluster_34
Oxsr1	Cluster_34
Wdr48	Cluster_34
Myrip	Cluster_34
Ctnnb1	Cluster_34
Cck	Cluster_34
Rmnd1	Cluster_34
Epb41l2	Cluster_34
Tmem200a	Cluster_34
L3mbtl3	Cluster_34
Ptprk	Cluster_34
Rnf146	Cluster_34
Slc16a10	Cluster_34
Zfr2	Cluster_34
Slc41a2	Cluster_34
Washc4	Cluster_34
Appl2	Cluster_34
1500009L16Rik	Cluster_34
Nuak1	Cluster_34
Nt5dc3	Cluster_34
Gnptab	Cluster_34
Scyl2	Cluster_34
Socs2	Cluster_34
Kitl	Cluster_34
Trhde	Cluster_34
Lgr5	Cluster_34
A930009A15Rik	Cluster_34
Kcnmb4	Cluster_34
Rab3ip	Cluster_34
Mdm2	Cluster_34
Baz2a	Cluster_34
Rpl41	Cluster_34
Kremen1	Cluster_34
Cnrip1	Cluster_34
Pank3	Cluster_34
Rasgef1c	Cluster_34
