Gene	cluster
Cep164	Cluster_15
Canx	Cluster_15
Dlgap2	Cluster_15
Pitpnm1	Cluster_15
Snap47	Cluster_15
Ubn2	Cluster_15
Acer3	Cluster_15
Wnk3	Cluster_15
Impdh1	Cluster_15
Vps37d	Cluster_15
Kcnc1	Cluster_15
Cdyl2	Cluster_15
Cttn	Cluster_15
Lztr1	Cluster_15
Lnx1	Cluster_15
Rgs11	Cluster_15
Letm2	Cluster_15
Uba6	Cluster_15
Scn1a	Cluster_15
Stk3	Cluster_15
Cntn1	Cluster_15
Fam20c	Cluster_15
Ddx24	Cluster_15
Xbp1	Cluster_15
Rundc3b	Cluster_15
Slc25a36	Cluster_15
Larp1b	Cluster_15
Srgap3	Cluster_15
Hmgcll1	Cluster_15
Gab2	Cluster_15
Casc4	Cluster_15
Arhgap44	Cluster_15
Scaper	Cluster_15
Vwa8	Cluster_15
Osbpl6	Cluster_15
Gm1604a	Cluster_15
Cacnb3	Cluster_15
Rufy2	Cluster_15
Evi5	Cluster_15
Caly	Cluster_15
Slc12a5	Cluster_15
Afdn	Cluster_15
Acsl4	Cluster_15
Zfp612	Cluster_15
Bbs9	Cluster_15
Kmt2a	Cluster_15
Dock7	Cluster_15
Acot7	Cluster_15
Rnf157	Cluster_15
Klf7	Cluster_15
Cnrip1	Cluster_15
Hs6st3	Cluster_15
Lrrcc1	Cluster_15
Psmd11	Cluster_15
Nfatc3	Cluster_15
Myef2	Cluster_15
Phlpp2	Cluster_15
Ncoa7	Cluster_15
Upp2	Cluster_15
Prkar1b	Cluster_15
Ntng1	Cluster_15
Cpeb2	Cluster_15
Hnmt	Cluster_15
Trpm3	Cluster_15
Xrn1	Cluster_15
Eea1	Cluster_15
Nf1	Cluster_15
Klhdc10	Cluster_15
Kif1a	Cluster_15
Clip1	Cluster_15
Fbxl2	Cluster_15
Erc1	Cluster_15
1700025G04Rik	Cluster_15
Khdrbs3	Cluster_15
Flywch1	Cluster_15
Rapgef4	Cluster_15
Sod2	Cluster_15
Tnks	Cluster_15
N4bp2	Cluster_15
Cdc7	Cluster_15
Ralgapa2	Cluster_15
Adam22	Cluster_15
Abca8b	Cluster_15
Trp53bp1	Cluster_15
Apbb2	Cluster_15
Gng3	Cluster_15
Mtmr1	Cluster_15
Tspyl2	Cluster_15
Kcnip1	Cluster_15
Kdm1a	Cluster_15
Sacm1l	Cluster_15
Rragb	Cluster_15
Nol4l	Cluster_15
Mfsd6	Cluster_15
Evl	Cluster_15
Ksr2	Cluster_15
N4bp2l1	Cluster_15
Sh3glb1	Cluster_15
Hook2	Cluster_15
Sec61a2	Cluster_15
Gabra2	Cluster_15
Cog5	Cluster_15
Pebp1	Cluster_15
Nars	Cluster_15
Mtch1	Cluster_15
Crmp1	Cluster_15
Cacng2	Cluster_15
Iqcb1	Cluster_15
Prpf6	Cluster_15
Atp13a2	Cluster_15
Arnt2	Cluster_15
Hmgn3	Cluster_15
Panx2	Cluster_15
Usp13	Cluster_15
Usp11	Cluster_15
Pkia	Cluster_15
Cep250	Cluster_15
Plekha6	Cluster_15
Cep350	Cluster_15
Abr	Cluster_15
Nbeal1	Cluster_15
Slco3a1	Cluster_15
Ube2o	Cluster_15
Rsph3a	Cluster_15
Erp29	Cluster_15
Dzip3	Cluster_15
4932438A13Rik	Cluster_15
Prune2	Cluster_15
Gas2	Cluster_15
Zfp560	Cluster_15
Hacd1	Cluster_15
Tbc1d24	Cluster_15
Zkscan16	Cluster_15
Ctnna2	Cluster_15
Bcas2	Cluster_15
Pacs1	Cluster_15
Usp22	Cluster_15
Atxn2	Cluster_15
Nexmif	Cluster_15
Eaf2	Cluster_15
Arl15	Cluster_15
Syt14	Cluster_15
Dynlt1a	Cluster_15
St8sia1	Cluster_15
Thoc1	Cluster_15
Armcx1	Cluster_15
Cstf2	Cluster_15
Angptl2	Cluster_15
Nktr	Cluster_15
Nudt5	Cluster_15
Crebzf	Cluster_15
Kifc2	Cluster_15
Bscl2	Cluster_15
Dtd1	Cluster_15
Cit	Cluster_15
Ppm1h	Cluster_15
Mtmr7	Cluster_15
Clstn3	Cluster_15
Cacng7	Cluster_15
Unc80	Cluster_15
Syn3	Cluster_15
Ddx39b	Cluster_15
Rnf25	Cluster_15
Vezt	Cluster_15
Rmdn1	Cluster_15
Atxn2l	Cluster_15
Terf1	Cluster_15
Csmd1	Cluster_15
Ptpn9	Cluster_15
Lamtor4	Cluster_15
Rimbp2	Cluster_15
Emb	Cluster_15
Spata7	Cluster_15
Atxn10	Cluster_15
Ralgps1	Cluster_15
Hook1	Cluster_15
Mboat7	Cluster_15
Reep1	Cluster_15
Araf	Cluster_15
Slc16a11	Cluster_15
Slc38a1	Cluster_15
Zscan26	Cluster_15
Fam169a	Cluster_15
Ghr	Cluster_15
Lrrfip2	Cluster_15
Slc9a7	Cluster_15
Mmp24	Cluster_15
D130043K22Rik	Cluster_15
Fam92a	Cluster_15
Syn1	Cluster_15
Hap1	Cluster_15
Nipsnap1	Cluster_15
Scn3a	Cluster_15
Clstn2	Cluster_15
L1cam	Cluster_15
Tmem126a	Cluster_15
Ssr4	Cluster_15
Zfp941	Cluster_15
Higd1a	Cluster_15
Gnl3l	Cluster_15
Ust	Cluster_16
Zfp618	Cluster_16
Rbm20	Cluster_16
Fstl1	Cluster_16
Sipa1l2	Cluster_16
4930452B06Rik	Cluster_16
Atp6ap1l	Cluster_16
Slc22a3	Cluster_16
Arhgap29	Cluster_16
Tnnt1	Cluster_16
Fign	Cluster_16
Cpne4	Cluster_16
Dpp10	Cluster_16
Pdlim1	Cluster_16
Tll1	Cluster_16
Col11a1	Cluster_16
Necab1	Cluster_16
Ntn4	Cluster_16
Sema5b	Cluster_16
Abca4	Cluster_16
Fat3	Cluster_16
Casz1	Cluster_16
Gpr26	Cluster_16
Hs6st3	Cluster_16
Htr4	Cluster_16
Flrt2	Cluster_16
Pcdh15	Cluster_16
Prr16	Cluster_16
Hcn1	Cluster_16
Ralb	Cluster_16
Pcdh7	Cluster_16
Kcnip4	Cluster_16
Brinp3	Cluster_16
Krt12	Cluster_16
Cntn4	Cluster_16
Spon1	Cluster_16
Dab1	Cluster_16
Esrrg	Cluster_16
Asxl3	Cluster_16
Ralyl	Cluster_16
Nefm	Cluster_16
Cadm2	Cluster_16
Isl1	Cluster_16
Plcb1	Cluster_16
Kcnj6	Cluster_16
Slco5a1	Cluster_16
Sorbs2	Cluster_16
Adra1b	Cluster_16
Exph5	Cluster_16
Sgcz	Cluster_16
Cux2	Cluster_16
Cdh9	Cluster_16
Lhfpl3	Cluster_16
Csmd3	Cluster_16
Rasgrf2	Cluster_16
Adarb2	Cluster_16
Prok2	Cluster_16
Elavl2	Cluster_16
Sv2c	Cluster_16
Chn2	Cluster_16
Necab3	Cluster_16
Frem2	Cluster_16
Ccser1	Cluster_16
Nav2	Cluster_16
Gpr158	Cluster_16
Gucy1a1	Cluster_16
Scn1a	Cluster_16
Tbc1d30	Cluster_16
Lrrk2	Cluster_16
Kctd16	Cluster_16
Khdrbs3	Cluster_16
Mme	Cluster_16
Sema7a	Cluster_16
Mef2c	Cluster_16
Gpr149	Cluster_16
Shisal1	Cluster_16
Cadps	Cluster_16
Prickle1	Cluster_16
Ppp1r2	Cluster_16
Tnr	Cluster_16
Ryr2	Cluster_16
Dscam	Cluster_16
Astn2	Cluster_16
Fras1	Cluster_16
Pde7b	Cluster_16
Snhg11	Cluster_16
Myo16	Cluster_16
Tmem196	Cluster_16
Lrfn5	Cluster_16
Otof	Cluster_16
Ndrg4	Cluster_16
Dgkh	Cluster_16
Thsd7b	Cluster_16
Krt20	Cluster_16
Nrg3	Cluster_16
Robo1	Cluster_16
Aff2	Cluster_16
Syt7	Cluster_16
Erbb4	Cluster_16
Il1rapl1	Cluster_16
Adarb1	Cluster_16
Gm1604a	Cluster_16
Wnt2	Cluster_16
Itgb8	Cluster_16
Eva1c	Cluster_16
Ntm	Cluster_16
Ppm1e	Cluster_16
Pde8b	Cluster_16
Egfem1	Cluster_16
Olfm3	Cluster_16
Syn2	Cluster_16
Fam189a1	Cluster_16
Cacna2d3	Cluster_16
Fstl5	Cluster_16
Lrrc55	Cluster_16
Serpini1	Cluster_16
Osbpl8	Cluster_16
Sgcd	Cluster_16
Fut8	Cluster_16
Nectin3	Cluster_16
Gpm6b	Cluster_16
Brinp1	Cluster_16
Kcnb2	Cluster_16
Atp2b2	Cluster_16
Dner	Cluster_16
2010300C02Rik	Cluster_16
Cacna2d2	Cluster_16
Rapgef4	Cluster_16
Atrnl1	Cluster_16
Cntn6	Cluster_16
Dclk1	Cluster_16
Cacna1h	Cluster_16
Dennd2a	Cluster_16
Plxna4	Cluster_16
Ntng1	Cluster_16
Wscd2	Cluster_16
Galnt13	Cluster_16
Znrf1	Cluster_16
Runx2	Cluster_16
Cntn3	Cluster_16
Slc4a4	Cluster_16
Galnt18	Cluster_16
Gfra1	Cluster_16
Frmd6	Cluster_16
Faah	Cluster_16
Trio	Cluster_16
Foxp1	Cluster_16
Lgi2	Cluster_16
Rgs9	Cluster_16
Tox3	Cluster_16
Tmem178b	Cluster_16
Col23a1	Cluster_16
Sntg1	Cluster_16
Mamld1	Cluster_16
Frmd4b	Cluster_16
Pde11a	Cluster_16
Slc35f1	Cluster_16
Strn	Cluster_16
Tmem117	Cluster_16
Sergef	Cluster_16
Clic6	Cluster_16
Akap9	Cluster_16
Arid1b	Cluster_16
Lgi1	Cluster_16
Pgbd5	Cluster_16
Efr3b	Cluster_16
Adamts3	Cluster_16
Dgki	Cluster_16
Myo1b	Cluster_16
Nup93	Cluster_16
Ptpro	Cluster_16
Arhgef3	Cluster_16
Kcnj3	Cluster_16
Camta1	Cluster_16
Iqsec3	Cluster_16
Ppm1l	Cluster_16
Ablim1	Cluster_16
St8sia1	Cluster_16
Rerg	Cluster_16
Slc12a2	Cluster_16
Kcnma1	Cluster_16
Pcp4l1	Cluster_16
Arhgap44	Cluster_16
Unc80	Cluster_16
Fam222a	Cluster_16
Sgpp2	Cluster_16
Fam155a	Cluster_16
Ppargc1a	Cluster_16
Tmod1	Cluster_16
Ank1	Cluster_16
Grin2a	Cluster_16
Mtus1	Cluster_16
Tmtc2	Cluster_16
Pdia5	Cluster_16
Susd4	Cluster_16
Nptn	Cluster_16
Ube3a	Cluster_16
Gm20696	Cluster_16
Specc1	Cluster_16
Mtcl1	Cluster_16
Col4a1	Cluster_16
Slit3	Cluster_16
Rps6ka2	Cluster_16
Npy5r	Cluster_16
Tshz2	Cluster_16
Adam23	Cluster_16
Pde10a	Cluster_16
Ank3	Cluster_16
Cplx2	Cluster_16
Alcam	Cluster_16
Crtac1	Cluster_16
Gabrb2	Cluster_16
Ptpre	Cluster_16
Prkce	Cluster_16
Agbl4	Cluster_16
Epb41l3	Cluster_16
Tspan5	Cluster_16
Rasgrp1	Cluster_16
Gramd1b	Cluster_16
Sptb	Cluster_16
Fat1	Cluster_16
Rbfox3	Cluster_16
Fndc3b	Cluster_16
Kcnc1	Cluster_16
Ank2	Cluster_16
Hip1r	Cluster_16
Cacnb4	Cluster_16
Kcnh3	Cluster_16
Ptch2	Cluster_16
D5Ertd579e	Cluster_16
Akap12	Cluster_16
Cacna1d	Cluster_16
Etl4	Cluster_16
Arhgap24	Cluster_16
Tmeff1	Cluster_16
Kalrn	Cluster_16
Kcnd2	Cluster_16
Homer2	Cluster_16
Cnot6l	Cluster_16
Ebf4	Cluster_16
Sidt1	Cluster_16
Lin28b	Cluster_16
Amph	Cluster_16
Drd3	Cluster_16
Disc1	Cluster_16
Nav3	Cluster_16
Ttll11	Cluster_16
Slc8a3	Cluster_16
Lzts1	Cluster_16
Luzp1	Cluster_16
Ntn1	Cluster_16
Dock3	Cluster_16
Snap91	Cluster_16
Actn2	Cluster_16
Arhgap10	Cluster_16
Pik3c2b	Cluster_16
Atp1b1	Cluster_16
Lmo4	Cluster_16
Tac1	Cluster_16
Fam49a	Cluster_16
Trpc7	Cluster_16
Epb41	Cluster_16
Nsun7	Cluster_16
Prickle2	Cluster_16
Syn3	Cluster_16
Sesn1	Cluster_16
Diaph2	Cluster_16
Msra	Cluster_16
Zfyve28	Cluster_16
Rab3b	Cluster_16
Inf2	Cluster_16
Stxbp5l	Cluster_16
Kcnh7	Cluster_16
Map1b	Cluster_16
Adgrb1	Cluster_16
Socs2	Cluster_16
Eml5	Cluster_16
Negr1	Cluster_16
Rph3a	Cluster_16
Nyap2	Cluster_16
Camk2a	Cluster_16
Iglon5	Cluster_16
Col4a2	Cluster_16
Celf2	Cluster_16
Fam163b	Cluster_16
Cabp1	Cluster_16
Arpp21	Cluster_16
Sema3e	Cluster_16
Epha10	Cluster_16
Sh3rf2	Cluster_16
Dip2c	Cluster_16
Atp1a3	Cluster_16
Osbpl9	Cluster_16
Gpr137c	Cluster_16
Lrtm1	Cluster_16
Stac2	Cluster_16
Tecr	Cluster_16
Commd10	Cluster_16
Ccdc93	Cluster_16
Ptprg	Cluster_16
Gm47283	Cluster_16
Nrxn3	Cluster_16
B3galt1	Cluster_16
Osbpl6	Cluster_16
Tanc2	Cluster_16
Gbe1	Cluster_16
Hlcs	Cluster_16
Nfatc2	Cluster_16
Clstn1	Cluster_16
Zmat4	Cluster_16
Ryr3	Cluster_16
Cblb	Cluster_16
Galnt17	Cluster_16
Kcnk2	Cluster_16
Man2a1	Cluster_16
Robo2	Cluster_16
Sel1l3	Cluster_16
Abcd2	Cluster_16
Gm12353	Cluster_16
Large1	Cluster_16
Cltb	Cluster_16
Fgf9	Cluster_16
Asic1	Cluster_16
Ptprr	Cluster_16
Afap1	Cluster_16
Mpp3	Cluster_16
Srrm3	Cluster_16
Npy1r	Cluster_16
Itpr1	Cluster_16
Kdm7a	Cluster_16
Scn3a	Cluster_16
Plcl2	Cluster_16
Klhl2	Cluster_16
Trim9	Cluster_16
Abcb9	Cluster_16
Xpr1	Cluster_16
Pacsin1	Cluster_16
Prkaa2	Cluster_16
Rims1	Cluster_16
Hivep2	Cluster_16
Syp	Cluster_16
Carmil1	Cluster_16
Brinp2	Cluster_16
Frmpd3	Cluster_16
Apbb2	Cluster_16
Strip2	Cluster_16
Gls2	Cluster_16
Vwa5b2	Cluster_16
Tmem266	Cluster_16
Gucy1b1	Cluster_16
Sema3a	Cluster_16
Atp1a1	Cluster_16
Rbfox2	Cluster_16
App	Cluster_16
Gabra1	Cluster_16
Hecw2	Cluster_16
5330417C22Rik	Cluster_16
Ppm1h	Cluster_16
6330403K07Rik	Cluster_16
Pfkp	Cluster_16
Adamts17	Cluster_16
Pknox2	Cluster_16
Dgkz	Cluster_16
Apba2	Cluster_16
Hipk4	Cluster_16
Lamp5	Cluster_16
Jmjd1c	Cluster_16
Ubr5	Cluster_16
Asxl1	Cluster_16
Fam184a	Cluster_16
Sez6l	Cluster_16
Add2	Cluster_16
Tmem44	Cluster_16
Lrrfip1	Cluster_16
Baiap2	Cluster_16
Snx25	Cluster_16
Slc22a17	Cluster_16
Phactr3	Cluster_16
Pde2a	Cluster_16
Usp28	Cluster_16
Kcna1	Cluster_16
Pank1	Cluster_16
Nab1	Cluster_16
Dtnb	Cluster_16
Pde9a	Cluster_16
Smpd3	Cluster_16
Cacnb3	Cluster_16
Srcin1	Cluster_16
Itgav	Cluster_16
Phactr1	Cluster_16
Calm2	Cluster_16
A630089N07Rik	Cluster_16
Rgs7bp	Cluster_16
Stmn3	Cluster_16
Drd1	Cluster_16
Ankrd55	Cluster_16
Kcnh5	Cluster_16
Ano6	Cluster_16
Shank2	Cluster_16
Fndc1	Cluster_16
Cntfr	Cluster_16
Gad2	Cluster_16
Klf10	Cluster_16
Scn8a	Cluster_16
Wwp1	Cluster_16
Timp4	Cluster_16
Dab2ip	Cluster_16
Filip1	Cluster_16
Slc6a17	Cluster_16
Peg3	Cluster_16
Auh	Cluster_16
Gfod1	Cluster_16
Adcy1	Cluster_16
Cntn1	Cluster_16
Wipf3	Cluster_16
Larp1b	Cluster_16
Reep3	Cluster_16
Mkrn1	Cluster_16
Gipc2	Cluster_16
Slc35f3	Cluster_16
Pkn2	Cluster_16
Sobp	Cluster_16
Tet2	Cluster_16
Scn9a	Cluster_16
Cit	Cluster_16
Scn2b	Cluster_16
Arhgap32	Cluster_16
Cd276	Cluster_16
Slc44a5	Cluster_16
Lrp8	Cluster_16
Nedd4l	Cluster_16
Cplx1	Cluster_16
Camk1d	Cluster_16
Bcl11b	Cluster_16
Otud7a	Cluster_16
Ppip5k1	Cluster_16
Fam184b	Cluster_16
Ppargc1b	Cluster_16
6430548M08Rik	Cluster_16
Cyp46a1	Cluster_16
Smad3	Cluster_16
Ttc3	Cluster_16
Mpp7	Cluster_16
Camk2n1	Cluster_16
Ankrd33b	Cluster_16
Ndrg3	Cluster_16
Scn2a	Cluster_16
Arhgef25	Cluster_16
Sv2a	Cluster_16
Ddx24	Cluster_16
Ints10	Cluster_16
Ptprs	Cluster_16
Epha8	Cluster_16
Slitrk1	Cluster_16
Ago4	Cluster_16
Ints7	Cluster_16
Clstn3	Cluster_16
Nr3c2	Cluster_16
Ptprj	Cluster_16
Clstn2	Cluster_16
Slc32a1	Cluster_16
Dcbld1	Cluster_16
Nin	Cluster_16
Rhbdl3	Cluster_16
Slc39a10	Cluster_16
Plxna2	Cluster_16
Sh3gl2	Cluster_16
Zdhhc8	Cluster_16
Tnpo1	Cluster_16
Gad1	Cluster_16
Grik5	Cluster_16
Cxxc4	Cluster_16
Btbd3	Cluster_16
Mapk8	Cluster_16
Grin1	Cluster_16
Spats2	Cluster_16
Ankrd45	Cluster_16
Bzw2	Cluster_16
Snph	Cluster_16
Cnnm1	Cluster_16
Akap5	Cluster_16
Arfgef3	Cluster_16
Ajap1	Cluster_16
Srgap1	Cluster_16
Atp6v1b2	Cluster_16
Hspa12a	Cluster_16
Nsf	Cluster_16
Map3k4	Cluster_16
Kcnb1	Cluster_16
Arhgap20	Cluster_16
Hnrnpm	Cluster_16
Dennd6b	Cluster_16
Dnajc6	Cluster_16
Cdh7	Cluster_16
Kcnc3	Cluster_16
Stk38l	Cluster_16
Atp1b3	Cluster_16
Got2	Cluster_16
Jakmip2	Cluster_16
Tubgcp4	Cluster_16
Sgk1	Cluster_16
Tspan13	Cluster_16
Ube2q2	Cluster_16
Cdh22	Cluster_16
Ccser2	Cluster_16
Slc6a6	Cluster_16
Ranbp17	Cluster_16
Ina	Cluster_16
Stxbp1	Cluster_16
Pcnx2	Cluster_16
Kctd17	Cluster_16
Zfp827	Cluster_16
Dlg1	Cluster_16
Dclk3	Cluster_16
Slc9a7	Cluster_16
Ccdc57	Cluster_16
Kif5a	Cluster_16
Slc7a14	Cluster_16
Lmtk2	Cluster_16
Acvr1b	Cluster_16
Top1	Cluster_16
Mtus2	Cluster_16
Vwa8	Cluster_16
Plppr4	Cluster_16
Rhobtb2	Cluster_16
Plec	Cluster_16
Myh10	Cluster_16
Spock2	Cluster_16
Sntb2	Cluster_16
Arsb	Cluster_16
Ap1s2	Cluster_16
Ccdc187	Cluster_16
Gars	Cluster_16
Pdp1	Cluster_16
Ccdc149	Cluster_16
Vopp1	Cluster_16
Pde4a	Cluster_16
Map7d1	Cluster_16
Thoc7	Cluster_16
Ephx4	Cluster_16
Top2a	Cluster_17
Igfbpl1	Cluster_17
Dlx1	Cluster_17
Cenpf	Cluster_17
Knl1	Cluster_17
Cdca7	Cluster_17
Hmgb2	Cluster_17
Mis18bp1	Cluster_17
Kif11	Cluster_17
Tpx2	Cluster_17
Neil3	Cluster_17
Cenpa	Cluster_17
Ect2	Cluster_17
Aspm	Cluster_17
Kntc1	Cluster_17
Efcab11	Cluster_17
Esco2	Cluster_17
Ckap2	Cluster_17
Cdca2	Cluster_17
Kif4	Cluster_17
Sp8	Cluster_17
Aurkb	Cluster_17
Ckap2l	Cluster_17
Brip1	Cluster_17
Ttk	Cluster_17
Depdc1a	Cluster_17
Cep55	Cluster_17
Dtl	Cluster_17
Stil	Cluster_17
Kif20b	Cluster_17
Hmmr	Cluster_17
Cd1d1	Cluster_17
Ndc80	Cluster_17
Cdk1	Cluster_17
E2f7	Cluster_17
Sgo1	Cluster_17
Foxm1	Cluster_17
Ankle1	Cluster_17
Espl1	Cluster_17
Nfib	Cluster_17
Rmi2	Cluster_17
Kif23	Cluster_17
Cdk6	Cluster_17
Ascl1	Cluster_17
Sgo2a	Cluster_17
Cenpe	Cluster_17
Rad51b	Cluster_17
Shcbp1	Cluster_17
Arx	Cluster_17
Kif18a	Cluster_17
Depdc1b	Cluster_17
Parpbp	Cluster_17
Pole	Cluster_17
Ccnd2	Cluster_17
Syne2	Cluster_17
Melk	Cluster_17
Cenpk	Cluster_17
Arhgap11a	Cluster_17
Zfp57	Cluster_17
Tox3	Cluster_17
Vcan	Cluster_17
Sox4	Cluster_17
Smc4	Cluster_17
Aurka	Cluster_17
Hist1h2ap	Cluster_17
Stmn1	Cluster_17
Mob3b	Cluster_17
Fbln1	Cluster_17
Clspn	Cluster_17
Nol4	Cluster_17
Cdca7l	Cluster_17
Dpysl3	Cluster_17
Rad54b	Cluster_17
Dlx2	Cluster_17
Tcf4	Cluster_17
Cdca8	Cluster_17
Nfix	Cluster_17
Mms22l	Cluster_17
Gas2l3	Cluster_17
Mex3a	Cluster_17
Zeb2	Cluster_17
Ttc28	Cluster_17
Tead1	Cluster_17
Mycn	Cluster_17
Rad51ap1	Cluster_17
Dbf4	Cluster_17
Ezh2	Cluster_17
Gng2	Cluster_17
Chd7	Cluster_17
Kif15	Cluster_17
Knstrn	Cluster_17
Auts2	Cluster_17
Lmnb1	Cluster_17
Mcm6	Cluster_17
Atad2	Cluster_17
Ncapg	Cluster_17
Nasp	Cluster_17
Sox11	Cluster_17
Chek2	Cluster_17
Prc1	Cluster_17
Sdk2	Cluster_17
Pbx1	Cluster_17
Tacc3	Cluster_17
Tmpo	Cluster_17
Tmem131l	Cluster_17
Map2	Cluster_17
Diaph3	Cluster_17
Nfia	Cluster_17
Zmiz1	Cluster_17
C530008M17Rik	Cluster_17
Myt1	Cluster_17
Maml3	Cluster_17
Mfap2	Cluster_17
Vav2	Cluster_17
Ctnna2	Cluster_17
Tuba1a	Cluster_17
Elavl4	Cluster_17
Fbxo5	Cluster_17
Zfp704	Cluster_17
Pax6	Cluster_17
Cenph	Cluster_17
Racgap1	Cluster_17
Ccdc18	Cluster_17
Mki67	Cluster_17
Brca1	Cluster_17
Adarb2	Cluster_17
Ptma	Cluster_17
Ccdc88a	Cluster_17
Nrxn3	Cluster_17
Ncapd2	Cluster_17
Zwilch	Cluster_17
Stmn2	Cluster_17
Zbtb20	Cluster_17
Dcx	Cluster_17
Rnd3	Cluster_17
Rbl1	Cluster_17
Kcnk10	Cluster_17
Smoc1	Cluster_17
Trim59	Cluster_17
Jpt1	Cluster_17
Ccnf	Cluster_17
Msi2	Cluster_17
Hmgn2	Cluster_17
Erbb4	Cluster_17
Cdk14	Cluster_17
Setbp1	Cluster_17
St6gal1	Cluster_17
Phactr4	Cluster_17
Pou3f2	Cluster_17
Meis2	Cluster_17
Dclk2	Cluster_17
Ncam1	Cluster_17
Rnasel	Cluster_17
Magi1	Cluster_17
Kcnh8	Cluster_17
Nusap1	Cluster_17
Rtkn2	Cluster_17
St8sia2	Cluster_17
Ncapg2	Cluster_17
Sox6	Cluster_17
Klf12	Cluster_17
Hells	Cluster_17
Kifc1	Cluster_17
Etv1	Cluster_17
Zeb1	Cluster_17
Incenp	Cluster_17
Fxyd6	Cluster_17
Slit1	Cluster_17
Igf1r	Cluster_17
Map4k4	Cluster_17
Tiam2	Cluster_17
Pclaf	Cluster_17
Kat6b	Cluster_17
Plcl1	Cluster_17
Cald1	Cluster_17
Dscaml1	Cluster_17
Robo2	Cluster_17
Plcb4	Cluster_17
Sox5	Cluster_17
Cep192	Cluster_17
Smc2	Cluster_17
Parm1	Cluster_17
Hnrnpa2b1	Cluster_17
Mpped2	Cluster_17
Mtss1	Cluster_17
Cemip2	Cluster_17
E130114P18Rik	Cluster_17
Arl4c	Cluster_17
Spidr	Cluster_17
Lin9	Cluster_17
Basp1	Cluster_17
Nrep	Cluster_17
Nav3	Cluster_17
Tubb5	Cluster_17
Trim36	Cluster_17
Nsd2	Cluster_17
Mad2l2	Cluster_17
Foxn3	Cluster_17
Spon1	Cluster_17
Pola1	Cluster_17
Ephb2	Cluster_17
Btg1	Cluster_17
Bcl11a	Cluster_17
Cdh2	Cluster_17
Topbp1	Cluster_17
Wdr76	Cluster_17
Rbbp8	Cluster_17
Zfp608	Cluster_17
Pou2f1	Cluster_17
Rere	Cluster_17
Asxl3	Cluster_17
Cdk5rap2	Cluster_17
Mpdz	Cluster_17
Mastl	Cluster_17
Rrm1	Cluster_17
Cecr2	Cluster_17
Prox1	Cluster_17
Sncaip	Cluster_17
Ppm1e	Cluster_17
Sp9	Cluster_17
Hat1	Cluster_17
Dpysl5	Cluster_17
Adgra3	Cluster_17
Nav1	Cluster_17
Ptprz1	Cluster_17
Sinhcaf	Cluster_17
Srrm4	Cluster_17
Zgrf1	Cluster_17
Blm	Cluster_17
Cdkn1b	Cluster_17
Smarcc1	Cluster_17
Chd3	Cluster_17
Egfr	Cluster_17
Nde1	Cluster_17
Nedd1	Cluster_17
Tmem178	Cluster_17
Podxl2	Cluster_17
Tubb2b	Cluster_17
Tgfbr1	Cluster_17
Maml2	Cluster_17
Hmgb3	Cluster_17
Srgap2	Cluster_17
Hjurp	Cluster_17
Tcf12	Cluster_17
Anln	Cluster_17
Cep128	Cluster_17
Mdc1	Cluster_17
Mcm7	Cluster_17
Lrp8	Cluster_17
Cpsf6	Cluster_17
Cklf	Cluster_17
Adgrv1	Cluster_17
Pbx3	Cluster_17
Cldn34c1	Cluster_17
Lima1	Cluster_17
Prim1	Cluster_17
Parp11	Cluster_17
Arid1b	Cluster_17
Hipk2	Cluster_17
Gadd45g	Cluster_17
Trim2	Cluster_17
4931428F04Rik	Cluster_17
Pipox	Cluster_17
Phip	Cluster_17
Clic4	Cluster_17
Kansl1	Cluster_17
Zfp618	Cluster_17
Dna2	Cluster_17
Tbc1d31	Cluster_17
Pde4d	Cluster_17
Rgs3	Cluster_17
Khdrbs1	Cluster_17
Astn1	Cluster_17
Mast2	Cluster_17
Sema5a	Cluster_17
Rtn3	Cluster_17
Nudt4	Cluster_17
Map3k20	Cluster_17
Prkd3	Cluster_17
Rhobtb3	Cluster_17
Arl6ip1	Cluster_17
Cenpj	Cluster_17
Enox1	Cluster_17
Xpo1	Cluster_17
Cbfb	Cluster_17
Tut4	Cluster_17
H3f3a	Cluster_17
Brinp2	Cluster_17
Hunk	Cluster_17
Ska2	Cluster_17
Zfpm2	Cluster_17
Plch1	Cluster_17
Rps9	Cluster_17
Sox2	Cluster_17
Bora	Cluster_17
Nedd4l	Cluster_17
Sel1l3	Cluster_17
Grip1	Cluster_17
Frmd4b	Cluster_17
Rftn2	Cluster_17
Wee1	Cluster_17
Suv39h1	Cluster_17
Hnrnpab	Cluster_17
Polh	Cluster_17
Ssh2	Cluster_17
Dnmt1	Cluster_17
H3f3b	Cluster_17
Mettl15	Cluster_17
Elavl2	Cluster_17
Nnat	Cluster_17
Cenpp	Cluster_17
Plk4	Cluster_17
Lcorl	Cluster_17
Wdhd1	Cluster_17
Syncrip	Cluster_17
Dscam	Cluster_17
Ptbp2	Cluster_17
Gsap	Cluster_17
Clasp1	Cluster_17
Kcnh7	Cluster_17
Atrx	Cluster_17
Rai2	Cluster_17
Tshz1	Cluster_17
Atad5	Cluster_17
Plppr3	Cluster_17
Sall3	Cluster_17
Polr3k	Cluster_17
Ptprs	Cluster_17
Uhrf2	Cluster_17
Srsf3	Cluster_17
Rimklb	Cluster_17
Rad51	Cluster_17
Hmgb1	Cluster_17
