Gene	Cluster
Mia3	Cluster_2
Rcor3	Cluster_2
Atp5c1	Cluster_2
Sfmbt2	Cluster_2
Fbh1	Cluster_2
Stam	Cluster_2
Pdss1	Cluster_2
Miga2	Cluster_2
Ptpa	Cluster_2
Angptl2	Cluster_2
Golga1	Cluster_2
Rif1	Cluster_2
Ttc21b	Cluster_2
Scn9a	Cluster_2
Bbs5	Cluster_2
Agps	Cluster_2
Dnajc10	Cluster_2
Zc3h15	Cluster_2
Madd	Cluster_2
Dgkz	Cluster_2
Hipk3	Cluster_2
Dnajc24	Cluster_2
Eif2ak4	Cluster_2
Disp2	Cluster_2
Mapkbp1	Cluster_2
Slc24a5	Cluster_2
Gabpb1	Cluster_2
Usp8	Cluster_2
Mrps5	Cluster_2
Rnf24	Cluster_2
Cds2	Cluster_2
Plcb4	Cluster_2
Slx4ip	Cluster_2
Esf1	Cluster_2
Ndufaf5	Cluster_2
Kif16b	Cluster_2
Kiz	Cluster_2
H13	Cluster_2
Nol4l	Cluster_2
4930404H24Rik	Cluster_2
Ggt7	Cluster_2
Trpc4ap	Cluster_2
B4galt5	Cluster_2
Tshz2	Cluster_2
Gnas	Cluster_2
Stmn3	Cluster_2
Dnajc5	Cluster_2
Prpf6	Cluster_2
Stmn2	Cluster_2
Lrrcc1	Cluster_2
Nceh1	Cluster_2
Kcnmb2	Cluster_2
Mfn1	Cluster_2
Usp13	Cluster_2
Dnajc19	Cluster_2
Mccc1	Cluster_2
Larp1b	Cluster_2
Jade1	Cluster_2
D3Ertd751e	Cluster_2
Naa15	Cluster_2
Setd7	Cluster_2
Trpc4	Cluster_2
P2ry12	Cluster_2
Gmps	Cluster_2
Lekr1	Cluster_2
Pdcd10	Cluster_2
Sh3d19	Cluster_2
Syt11	Cluster_2
Tpm3	Cluster_2
Setdb1	Cluster_2
Sv2a	Cluster_2
Bcl9	Cluster_2
Phtf1	Cluster_2
Capza1	Cluster_2
Lrif1	Cluster_2
Col11a1	Cluster_2
Ndst3	Cluster_2
Ndst4	Cluster_2
Sh3glb1	Cluster_2
Tgs1	Cluster_2
Chchd7	Cluster_2
Ints8	Cluster_2
Ccnc	Cluster_2
Faxc	Cluster_2
Cnr1	Cluster_2
Unc13b	Cluster_2
Erp44	Cluster_2
Grin3a	Cluster_2
Fsd1l	Cluster_2
Fktn	Cluster_2
Zkscan16	Cluster_2
E130308A19Rik	Cluster_2
Snx30	Cluster_2
Zfp618	Cluster_2
Frmd3	Cluster_2
Mpdz	Cluster_2
Zdhhc21	Cluster_2
Elavl2	Cluster_2
Caap1	Cluster_2
Plaa	Cluster_2
Fggy	Cluster_2
Patj	Cluster_2
Prkaa2	Cluster_2
Ttc4	Cluster_2
Tmem59	Cluster_2
Lrp8	Cluster_2
Btf3l4	Cluster_2
Elavl4	Cluster_2
Ppt1	Cluster_2
Inpp5b	Cluster_2
Epha10	Cluster_2
Psmb2	Cluster_2
Rbbp4	Cluster_2
Ubr4	Cluster_2
Fbxo42	Cluster_2
Zfp933	Cluster_2
Acot7	Cluster_2
Chd5	Cluster_2
Cfap69	Cluster_2
Zfp804b	Cluster_2
Agap3	Cluster_2
Nub1	Cluster_2
Rheb	Cluster_2
Dpysl5	Cluster_2
Preb	Cluster_2
Anapc4	Cluster_2
Tbc1d1	Cluster_2
N4bp2	Cluster_2
Nsun7	Cluster_2
Guf1	Cluster_2
Gabrg1	Cluster_2
Ociad1	Cluster_2
Usp46	Cluster_2
Lnx1	Cluster_2
Chic2	Cluster_2
Rchy1	Cluster_2
Arhgap24	Cluster_2
Cdc7	Cluster_2
Glmn	Cluster_2
Gak	Cluster_2
Fbrsl1	Cluster_2
Ttc28	Cluster_2
Sez6l	Cluster_2
Srrm4	Cluster_2
Taok3	Cluster_2
Cux2	Cluster_2
Ift81	Cluster_2
Anapc5	Cluster_2
Rhof	Cluster_2
Ncor2	Cluster_2
Nipsnap2	Cluster_2
Vkorc1l1	Cluster_2
Ywhag	Cluster_2
Tmem130	Cluster_2
N4bp2l1	Cluster_2
Slc25a13	Cluster_2
Nxph1	Cluster_2
Cadps2	Cluster_2
Grm8	Cluster_2
Zfp800	Cluster_2
Chrm2	Cluster_2
Trim24	Cluster_2
Hipk2	Cluster_2
Tbxas1	Cluster_2
Zfp398	Cluster_2
Adcyap1r1	Cluster_2
Avl9	Cluster_2
Nap1l5	Cluster_2
Fam13a	Cluster_2
Immt	Cluster_2
Ptcd3	Cluster_2
Dctn1	Cluster_2
Alms1	Cluster_2
Gfpt1	Cluster_2
Podxl2	Cluster_2
Grip2	Cluster_2
Ccdc174	Cluster_2
Iqsec3	Cluster_2
Clstn3	Cluster_2
St8sia1	Cluster_2
Kras	Cluster_2
Far2	Cluster_2
Ergic2	Cluster_2
Ipo8	Cluster_2
Vmn2r29	Cluster_2
Nova2	Cluster_2
Tmem91	Cluster_2
Zfp536	Cluster_2
Shank1	Cluster_2
Emc10	Cluster_2
Kcnc1	Cluster_2
Gas2	Cluster_2
Adamts17	Cluster_2
Cpeb1	Cluster_2
Tmem126a	Cluster_2
Arrb1	Cluster_2
Numa1	Cluster_2
Tub	Cluster_2
Ric3	Cluster_2
Pde3b	Cluster_2
Sox6	Cluster_2
Plekha7	Cluster_2
Vps35l	Cluster_2
Rexo5	Cluster_2
Mosmo	Cluster_2
Usp31	Cluster_2
Zkscan2	Cluster_2
Acadsb	Cluster_2
Ctbp2	Cluster_2
Tcerg1l	Cluster_2
Zfp941	Cluster_2
Elavl1	Cluster_2
Cers4	Cluster_2
Col4a2	Cluster_2
Tubgcp3	Cluster_2
Tfdp1	Cluster_2
Ank1	Cluster_2
Letm2	Cluster_2
Mfhas1	Cluster_2
Dlc1	Cluster_2
Asah1	Cluster_2
Fbxo8	Cluster_2
Galnt7	Cluster_2
Mau2	Cluster_2
Mmaa	Cluster_2
Anapc10	Cluster_2
Mast1	Cluster_2
Vps35	Cluster_2
Zfp423	Cluster_2
Rbl2	Cluster_2
Rpgrip1l	Cluster_2
Ogfod1	Cluster_2
Nae1	Cluster_2
Slc7a6	Cluster_2
Zfp612	Cluster_2
Sf3b3	Cluster_2
Cntnap4	Cluster_2
Cdyl2	Cluster_2
Nrp1	Cluster_2
Itgb1	Cluster_2
Alkbh8	Cluster_2
Birc2	Cluster_2
Cep126	Cluster_2
Ccdc82	Cluster_2
Chordc1	Cluster_2
Olfm2	Cluster_2
Ilf3	Cluster_2
Rp9	Cluster_2
Ncapd3	Cluster_2
Igsf9b	Cluster_2
Prdm10	Cluster_2
Clmp	Cluster_2
Ube4a	Cluster_2
Cep164	Cluster_2
Dlat	Cluster_2
Dixdc1	Cluster_2
Etfa	Cluster_2
Rcn2	Cluster_2
Tspan3	Cluster_2
Parp6	Cluster_2
Thsd4	Cluster_2
Ubap1l	Cluster_2
Mindy2	Cluster_2
Ccpg1	Cluster_2
Tmem30a	Cluster_2
Hmgn3	Cluster_2
Atr	Cluster_2
Nck1	Cluster_2
Tmem108	Cluster_2
Cpne4	Cluster_2
Mrpl3	Cluster_2
Cacna2d2	Cluster_2
Cspg5	Cluster_2
Lrrfip2	Cluster_2
Stac	Cluster_2
Cnot10	Cluster_2
Osbpl10	Cluster_2
Oxsr1	Cluster_2
Snrk	Cluster_2
Ppp1r14c	Cluster_2
Rmnd1	Cluster_2
Reps1	Cluster_2
Akap7	Cluster_2
L3mbtl3	Cluster_2
Ptprk	Cluster_2
Echdc1	Cluster_2
Rnf217	Cluster_2
Zup1	Cluster_2
Tbc1d32	Cluster_2
Dip2a	Cluster_2
Agpat3	Cluster_2
Cbarp	Cluster_2
Dazap1	Cluster_2
Atcay	Cluster_2
Ankrd24	Cluster_2
Slc41a2	Cluster_2
Washc4	Cluster_2
Gnptab	Cluster_2
Chpt1	Cluster_2
Cep290	Cluster_2
Slc6a15	Cluster_2
Kcnc2	Cluster_2
Trhde	Cluster_2
Kif5a	Cluster_2
Atp5b	Cluster_2
Baz2a	Cluster_2
Smarcc2	Cluster_2
Limk2	Cluster_2
Nipsnap1	Cluster_2
Ap1b1	Cluster_2
Vwc2	Cluster_2
Vstm2a	Cluster_2
Cnrip1	Cluster_2
Mdh1	Cluster_2
Gabra1	Cluster_2
Mapk9	Cluster_2
Sqstm1	Cluster_2
Rufy1	Cluster_2
Acsl6	Cluster_2
Zfp692	Cluster_2
Cenpv	Cluster_2
Shisa6	Cluster_2
Pitpnm3	Cluster_2
4933427D14Rik	Cluster_2
Crk	Cluster_2
Ywhae	Cluster_2
Cpd	Cluster_2
Rab11fip4	Cluster_2
Psmd11	Cluster_2
5530401A14Rik	Cluster_2
Gdpd1	Cluster_2
Ppm1e	Cluster_2
Ankfn1	Cluster_2
Car10	Cluster_2
Stat5b	Cluster_2
Hexim2	Cluster_2
Dcaf7	Cluster_2
Ccdc47	Cluster_2
Tex2	Cluster_2
Abca5	Cluster_2
Ube2o	Cluster_2
Gaa	Cluster_2
Aatk	Cluster_2
Nploc4	Cluster_2
Pcyt2	Cluster_2
Mafg	Cluster_2
Kif3c	Cluster_2
Ddx1	Cluster_2
Asap2	Cluster_2
Taf1b	Cluster_2
Snx6	Cluster_2
Cfl2	Cluster_2
Sec23a	Cluster_2
Nemf	Cluster_2
Cdkl1	Cluster_2
Timm9	Cluster_2
4930447C04Rik	Cluster_2
Slc38a6	Cluster_2
Galnt16	Cluster_2
Susd6	Cluster_2
Synj2bp	Cluster_2
Dlst	Cluster_2
Nek9	Cluster_2
Kcnk10	Cluster_2
Spata7	Cluster_2
Wdr20	Cluster_2
Cdc42bpb	Cluster_2
Tmem196	Cluster_2
Gdi2	Cluster_2
Chrm3	Cluster_2
Ggps1	Cluster_2
Rala	Cluster_2
D130043K22Rik	Cluster_2
Spin1	Cluster_2
Auh	Cluster_2
Simc1	Cluster_2
Cltb	Cluster_2
Fam193b	Cluster_2
Gkap1	Cluster_2
Naa35	Cluster_2
Zfp369	Cluster_2
Mblac2	Cluster_2
Cox7c	Cluster_2
Rasgrf2	Cluster_2
Zfyve16	Cluster_2
Fam169a	Cluster_2
Gfm2	Cluster_2
Adamts6	Cluster_2
Ankrd55	Cluster_2
Lrrc3b	Cluster_2
Thoc7	Cluster_2
Gng2	Cluster_2
Fam149b	Cluster_2
Usp54	Cluster_2
Camk2g	Cluster_2
Zmiz1	Cluster_2
Sfmbt1	Cluster_2
Glt8d1	Cluster_2
Capn7	Cluster_2
Timm23	Cluster_2
Ercc6	Cluster_2
Fbxo34	Cluster_2
Mphosph8	Cluster_2
Ift88	Cluster_2
Xpo4	Cluster_2
Ppp3cc	Cluster_2
Dmtn	Cluster_2
Sucla2	Cluster_2
Klhl1	Cluster_2
Uchl3	Cluster_2
Gpc5	Cluster_2
Dzip1	Cluster_2
Ubac2	Cluster_2
Tm9sf2	Cluster_2
Itgbl1	Cluster_2
Lmbrd2	Cluster_2
Drosha	Cluster_2
Sema5a	Cluster_2
Stk3	Cluster_2
Ncald	Cluster_2
Zfpm2	Cluster_2
Taf2	Cluster_2
Tmem65	Cluster_2
Adcy8	Cluster_2
Efr3a	Cluster_2
Nrbp2	Cluster_2
Kifc2	Cluster_2
Cacng2	Cluster_2
5031439G07Rik	Cluster_2
Brd1	Cluster_2
Cpne8	Cluster_2
Yaf2	Cluster_2
Scaf11	Cluster_2
Slc38a1	Cluster_2
Slc38a2	Cluster_2
Pced1b	Cluster_2
Ccnt1	Cluster_2
Larp4	Cluster_2
Cdip1	Cluster_2
Glyr1	Cluster_2
Pdxdc1	Cluster_2
Aifm3	Cluster_2
Smpd4	Cluster_2
Klhl22	Cluster_2
Tango2	Cluster_2
Eif4g1	Cluster_2
Vps8	Cluster_2
Ubxn7	Cluster_2
Tfrc	Cluster_2
Timmdc1	Cluster_2
Atp6v1a	Cluster_2
Sidt1	Cluster_2
Atg3	Cluster_2
Grik1	Cluster_2
Kcnj6	Cluster_2
Dscam	Cluster_2
Agpat4	Cluster_2
Map3k4	Cluster_2
Sod2	Cluster_2
Fam120b	Cluster_2
Chd1	Cluster_2
Spaca6	Cluster_2
Zfp160	Cluster_2
Flywch1	Cluster_2
Tbc1d24	Cluster_2
Abca3	Cluster_2
Baiap3	Cluster_2
H2-T24	Cluster_2
Runx2	Cluster_2
Tmem63b	Cluster_2
Zfp318	Cluster_2
Kat2b	Cluster_2
St6gal2	Cluster_2
Safb2	Cluster_2
Slc25a23	Cluster_2
Ppp4r1	Cluster_2
Ndufv2	Cluster_2
Lpin2	Cluster_2
Spast	Cluster_2
Ndufaf7	Cluster_2
Arhgef33	Cluster_2
Prepl	Cluster_2
Cul2	Cluster_2
Greb1l	Cluster_2
Ttc39c	Cluster_2
Zfp521	Cluster_2
Rnf138	Cluster_2
Asxl3	Cluster_2
Fhod3	Cluster_2
Syt4	Cluster_2
Slc25a46	Cluster_2
Sap130	Cluster_2
Reep5	Cluster_2
Fgf1	Cluster_2
Rbm27	Cluster_2
Dpysl3	Cluster_2
Sema6a	Cluster_2
Snx2	Cluster_2
Cep120	Cluster_2
Slc12a2	Cluster_2
Dctn4	Cluster_2
Ablim3	Cluster_2
Spink10	Cluster_2
Napg	Cluster_2
Afg3l2	Cluster_2
Ptpn2	Cluster_2
Tmx3	Cluster_2
Prune2	Cluster_2
Pip5k1b	Cluster_2
Atad1	Cluster_2
Htr7	Cluster_2
Tm9sf3	Cluster_2
Slit1	Cluster_2
Shoc2	Cluster_2
Gfra1	Cluster_2
Cacul1	Cluster_2
Grk5	Cluster_2
Syp	Cluster_2
Phf6	Cluster_2
Hprt	Cluster_2
Fhl1	Cluster_2
Cd99l2	Cluster_2
Gabra3	Cluster_2
Atp2b3	Cluster_2
Apoo	Cluster_2
Maged1	Cluster_2
Las1l	Cluster_2
Eda	Cluster_2
Taf1	Cluster_2
Abcb7	Cluster_2
Cox7b	Cluster_2
Hdx	Cluster_2
Pcdh19	Cluster_2
Cstf2	Cluster_2
Il1rapl2	Cluster_2
Frmpd3	Cluster_2
Acsl4	Cluster_2
Trpc5	Cluster_2
Rtl4	Cluster_2
Lrch2	Cluster_2
Tmem29	Cluster_2
Tro	Cluster_2
Gnl3l	Cluster_2
Wnk3	Cluster_2
Phf8	Cluster_2
Kdm5c	Cluster_2
Kantr	Cluster_2
Rragb	Cluster_2
Sms	Cluster_2
Ctps2	Cluster_2
Glra2	Cluster_2
Oprk1	Cluster_20
Sulf1	Cluster_20
Bend6	Cluster_20
Plekhb2	Cluster_20
Kansl3	Cluster_20
Lman2l	Cluster_20
Actr1b	Cluster_20
Eif5b	Cluster_20
Gpr45	Cluster_20
Mfsd6	Cluster_20
Ankrd44	Cluster_20
Orc2	Cluster_20
Trak2	Cluster_20
Nrp2	Cluster_20
Vwc2l	Cluster_20
Pnkd	Cluster_20
Slc4a3	Cluster_20
Sphkap	Cluster_20
Hjurp	Cluster_20
Rnf152	Cluster_20
Tmem163	Cluster_20
Mfsd4a	Cluster_20
Ipo9	Cluster_20
B3galt2	Cluster_20
Cadm3	Cluster_20
Tatdn3	Cluster_20
Sfmbt2	Cluster_20
Pdss1	Cluster_20
Olfm1	Cluster_20
Gpr107	Cluster_20
Ncs1	Cluster_20
Ttc21b	Cluster_20
Madd	Cluster_20
Atg13	Cluster_20
Dgkz	Cluster_20
Mapk8ip1	Cluster_20
Syt13	Cluster_20
Ext2	Cluster_20
Tcp11l1	Cluster_20
Disp2	Cluster_20
Ivd	Cluster_20
Stard9	Cluster_20
Pdia3	Cluster_20
Usp8	Cluster_20
Mrps5	Cluster_20
Cds2	Cluster_20
Slx4ip	Cluster_20
Ndufaf5	Cluster_20
Kif16b	Cluster_20
Nol4l	Cluster_20
Uqcc1	Cluster_20
Plcg1	Cluster_20
Cse1l	Cluster_20
B4galt5	Cluster_20
Tshz2	Cluster_20
Gnas	Cluster_20
Stmn3	Cluster_20
Dnajc5	Cluster_20
Prpf6	Cluster_20
Stmn2	Cluster_20
Lrrcc1	Cluster_20
Hltf	Cluster_20
Nceh1	Cluster_20
Prkci	Cluster_20
Kcnmb2	Cluster_20
Mfn1	Cluster_20
Usp13	Cluster_20
Mccc1	Cluster_20
Larp1b	Cluster_20
Trpc4	Cluster_20
P2ry12	Cluster_20
Iqschfp	Cluster_20
Hdgf	Cluster_20
Rrnad1	Cluster_20
Syt11	Cluster_20
Gon4l	Cluster_20
Setdb1	Cluster_20
Sv2a	Cluster_20
Bcl9	Cluster_20
Lrif1	Cluster_20
Kcna2	Cluster_20
Col11a1	Cluster_20
Ndst3	Cluster_20
Ndst4	Cluster_20
Sh3glb1	Cluster_20
Znhit6	Cluster_20
Chchd7	Cluster_20
Faxc	Cluster_20
Unc13b	Cluster_20
Grin3a	Cluster_20
Elp1	Cluster_20
Zkscan16	Cluster_20
Zfp618	Cluster_20
Frmd3	Cluster_20
Frem1	Cluster_20
Ttc39b	Cluster_20
Fggy	Cluster_20
Cachd1	Cluster_20
Prkaa2	Cluster_20
Ttc4	Cluster_20
Lrp8	Cluster_20
Elavl4	Cluster_20
Pik3r3	Cluster_20
Rims3	Cluster_20
Epha10	Cluster_20
Yars	Cluster_20
Rbbp4	Cluster_20
Ptpru	Cluster_20
Ephb2	Cluster_20
Acot7	Cluster_20
Chd5	Cluster_20
Plch2	Cluster_20
Zfp804b	Cluster_20
Sema3a	Cluster_20
Stk32b	Cluster_20
Anapc4	Cluster_20
Klhl5	Cluster_20
Lias	Cluster_20
Lnx1	Cluster_20
Cep135	Cluster_20
Sec31a	Cluster_20
Arhgap24	Cluster_20
Cdc7	Cluster_20
Cplx1	Cluster_20
Golga3	Cluster_20
Sez6l	Cluster_20
Grk3	Cluster_20
Cabp1	Cluster_20
Taok3	Cluster_20
Pebp1	Cluster_20
Rph3a	Cluster_20
Kdm2b	Cluster_20
Mlxip	Cluster_20
Tmem132c	Cluster_20
Clip2	Cluster_20
Eif4h	Cluster_20
Ywhag	Cluster_20
Zkscan1	Cluster_20
Iqce	Cluster_20
Tmem130	Cluster_20
B3glct	Cluster_20
Nxph1	Cluster_20
Cadps2	Cluster_20
Grm8	Cluster_20
Nup205	Cluster_20
Tbxas1	Cluster_20
Zfp398	Cluster_20
Osbpl3	Cluster_20
Podxl2	Cluster_20
Nup210	Cluster_20
Hdac11	Cluster_20
Grip2	Cluster_20
Lrrn1	Cluster_20
Rimklb	Cluster_20
Parp11	Cluster_20
St8sia1	Cluster_20
Sox5	Cluster_20
Kras	Cluster_20
Eml2	Cluster_20
Dmac2	Cluster_20
Scn1b	Cluster_20
Zfp536	Cluster_20
Vstm2b	Cluster_20
Shank1	Cluster_20
Kcnc1	Cluster_20
Tsg101	Cluster_20
Slc17a6	Cluster_20
Gas2	Cluster_20
Nr2f2	Cluster_20
Ap3b2	Cluster_20
Nars2	Cluster_20
Tub	Cluster_20
Psma1	Cluster_20
Pde3b	Cluster_20
Syt17	Cluster_20
Vps35l	Cluster_20
Sez6l2	Cluster_20
Tacc2	Cluster_20
Acadsb	Cluster_20
Ctbp2	Cluster_20
Zfp941	Cluster_20
Nap1l4	Cluster_20
Cttn	Cluster_20
Evi5l	Cluster_20
Cers4	Cluster_20
Tubgcp3	Cluster_20
Cul4a	Cluster_20
Tfdp1	Cluster_20
Vdac3	Cluster_20
Letm2	Cluster_20
Fnta	Cluster_20
Rnf170	Cluster_20
Wrn	Cluster_20
Frg1	Cluster_20
Slc25a4	Cluster_20
Hmgxb4	Cluster_20
Mmaa	Cluster_20
N4bp1	Cluster_20
Rbl2	Cluster_20
Ogfod1	Cluster_20
Got2	Cluster_20
Bean1	Cluster_20
Cmtm4	Cluster_20
Ranbp10	Cluster_20
Slc7a6	Cluster_20
Psmd7	Cluster_20
Vac14	Cluster_20
Cntnap4	Cluster_20
Cdyl2	Cluster_20
Usp10	Cluster_20
Spg7	Cluster_20
Cpne7	Cluster_20
Vps9d1	Cluster_20
Ccdc82	Cluster_20
Chordc1	Cluster_20
Olfm2	Cluster_20
Rp9	Cluster_20
B3gat1	Cluster_20
Igsf9b	Cluster_20
Zbtb44	Cluster_20
Clmp	Cluster_20
Nectin1	Cluster_20
Dlat	Cluster_20
Atm	Cluster_20
Lingo1	Cluster_20
Cox5a	Cluster_20
Bbs4	Cluster_20
Pdcd7	Cluster_20
Ubap1l	Cluster_20
Ppib	Cluster_20
Rab8b	Cluster_20
Ice2	Cluster_20
Hcrtr2	Cluster_20
Slc17a5	Cluster_20
Tmem30a	Cluster_20
Hmgn3	Cluster_20
Tmem108	Cluster_20
Uba5	Cluster_20
Cacna2d2	Cluster_20
Lrrfip2	Cluster_20
Oxsr1	Cluster_20
Ctnnb1	Cluster_20
Lars2	Cluster_20
Ppp1r14c	Cluster_20
Rmnd1	Cluster_20
Reps1	Cluster_20
Akap7	Cluster_20
Rnf146	Cluster_20
Rspo3	Cluster_20
Rnf217	Cluster_20
Hdac2	Cluster_20
Traf3ip2	Cluster_20
Tbc1d32	Cluster_20
Tet1	Cluster_20
Dip2a	Cluster_20
Trappc10	Cluster_20
Hcn2	Cluster_20
Dazap1	Cluster_20
Ap3d1	Cluster_20
Atcay	Cluster_20
Ankrd24	Cluster_20
Slc41a2	Cluster_20
Washc4	Cluster_20
Igf1	Cluster_20
Cep290	Cluster_20
Slc6a15	Cluster_20
Atxn7l3b	Cluster_20
Trhde	Cluster_20
Thap2	Cluster_20
Cand1	Cluster_20
Gns	Cluster_20
Atp5b	Cluster_20
Baz2a	Cluster_20
Limk2	Cluster_20
Nipsnap1	Cluster_20
Vwc2	Cluster_20
Vstm2a	Cluster_20
Cnrip1	Cluster_20
Mdh1	Cluster_20
Ahsa2	Cluster_20
Pnpt1	Cluster_20
Npm1	Cluster_20
Gabra1	Cluster_20
Acsl6	Cluster_20
G3bp1	Cluster_20
Fam114a2	Cluster_20
Zfp692	Cluster_20
Usp22	Cluster_20
Shisa6	Cluster_20
Fgf11	Cluster_20
Pitpnm3	Cluster_20
5530401A14Rik	Cluster_20
Ppm1e	Cluster_20
Dynll2	Cluster_20
Ankfn1	Cluster_20
Stxbp4	Cluster_20
Cacna1g	Cluster_20
Arhgap23	Cluster_20
Casc3	Cluster_20
Cntnap1	Cluster_20
Abca5	Cluster_20
Gga3	Cluster_20
Ube2o	Cluster_20
Mgat5b	Cluster_20
Mafg	Cluster_20
Sf3b6	Cluster_20
Ubxn2a	Cluster_20
Asap2	Cluster_20
Timm9	Cluster_20
Dlst	Cluster_20
Sptlc2	Cluster_20
Adck1	Cluster_20
Chga	Cluster_20
Atg2b	Cluster_20
Yy1	Cluster_20
Gtpbp4	Cluster_20
Smim13	Cluster_20
Hivep1	Cluster_20
Simc1	Cluster_20
Trpc7	Cluster_20
Naa35	Cluster_20
Rhobtb3	Cluster_20
Nr2f1	Cluster_20
Rasgrf2	Cluster_20
Zfyve16	Cluster_20
Fam169a	Cluster_20
Arhgef28	Cluster_20
Dimt1	Cluster_20
Ndufaf2	Cluster_20
Ankrd55	Cluster_20
Paip1	Cluster_20
Lrrc3b	Cluster_20
Gng2	Cluster_20
Dlg5	Cluster_20
Zmiz1	Cluster_20
Capn7	Cluster_20
Shld2	Cluster_20
Sh2d4b	Cluster_20
Tspan14	Cluster_20
Adra1a	Cluster_20
Sucla2	Cluster_20
Dnajc15	Cluster_20
Wbp4	Cluster_20
Pcdh8	Cluster_20
Tbc1d4	Cluster_20
Gpc5	Cluster_20
Dzip1	Cluster_20
Tm9sf2	Cluster_20
Itgbl1	Cluster_20
Lmbrd2	Cluster_20
Fbxl7	Cluster_20
Stk3	Cluster_20
Enpp2	Cluster_20
Taf2	Cluster_20
Adcy8	Cluster_20
Efr3a	Cluster_20
Nrbp2	Cluster_20
Kifc2	Cluster_20
Cacng2	Cluster_20
5031439G07Rik	Cluster_20
Yaf2	Cluster_20
Pced1b	Cluster_20
Faim2	Cluster_20
Slc4a8	Cluster_20
Glyr1	Cluster_20
Aifm3	Cluster_20
Dgcr2	Cluster_20
Il1rap	Cluster_20
Tfrc	Cluster_20
Sema5b	Cluster_20
Lrrc58	Cluster_20
Poglut1	Cluster_20
Drd3	Cluster_20
Sidt1	Cluster_20
Tfg	Cluster_20
Kcnj6	Cluster_20
Map3k4	Cluster_20
Tcte2	Cluster_20
Spaca6	Cluster_20
Tbc1d24	Cluster_20
Rnps1	Cluster_20
Syngr3	Cluster_20
Zfp563	Cluster_20
Adamts10	Cluster_20
Tnfrsf21	Cluster_20
Runx2	Cluster_20
Daam2	Cluster_20
Slc25a23	Cluster_20
Ppp4r1	Cluster_20
Lama1	Cluster_20
L3mbtl4	Cluster_20
Cables1	Cluster_20
Osbpl1a	Cluster_20
Rnf138	Cluster_20
Asxl3	Cluster_20
Fhod3	Cluster_20
Syt4	Cluster_20
Sap130	Cluster_20
Cdc23	Cluster_20
Psd2	Cluster_20
Pfdn1	Cluster_20
Fgf1	Cluster_20
Dpysl3	Cluster_20
Sema6a	Cluster_20
Slc6a7	Cluster_20
Ablim3	Cluster_20
Spink10	Cluster_20
Tmx3	Cluster_20
Ltbp3	Cluster_20
Map4k2	Cluster_20
Rasgrp2	Cluster_20
Cox8a	Cluster_20
Prune2	Cluster_20
Pcsk5	Cluster_20
Pip5k1b	Cluster_20
Stambpl1	Cluster_20
Pank1	Cluster_20
Slit1	Cluster_20
Got1	Cluster_20
Sema4g	Cluster_20
Sfxn3	Cluster_20
Pcgf6	Cluster_20
Tcf7l2	Cluster_20
Eif3a	Cluster_20
Grk5	Cluster_20
Syp	Cluster_20
Cdk16	Cluster_20
Gpc4	Cluster_20
Gpc3	Cluster_20
Hprt	Cluster_20
Slc9a6	Cluster_20
Cd99l2	Cluster_20
Gabra3	Cluster_20
Maged1	Cluster_20
Las1l	Cluster_20
Ar	Cluster_20
Eda	Cluster_20
Snx12	Cluster_20
Cox7b	Cluster_20
Pcdh19	Cluster_20
Cstf2	Cluster_20
Bex2	Cluster_20
Il1rapl2	Cluster_20
Frmpd3	Cluster_20
Trpc5	Cluster_20
Rtl4	Cluster_20
Tmem29	Cluster_20
Phf8	Cluster_20
Rragb	Cluster_20
Sms	Cluster_20
Ctps2	Cluster_20
Mcmdc2	Cluster_21
Lactb2	Cluster_21
Bend6	Cluster_21
Actr1b	Cluster_21
Eif5b	Cluster_21
Mrps9	Cluster_21
Gpr45	Cluster_21
Ankrd44	Cluster_21
Lancl1	Cluster_21
Vwc2l	Cluster_21
Sphkap	Cluster_21
Ecel1	Cluster_21
Ndufa10	Cluster_21
St8sia4	Cluster_21
Zcchc2	Cluster_21
Vps4b	Cluster_21
Epb41l5	Cluster_21
Lypd1	Cluster_21
Nckap5	Cluster_21
Tmem163	Cluster_21
Ubxn4	Cluster_21
Eif2d	Cluster_21
Mfsd4a	Cluster_21
Atp2b4	Cluster_21
Ppfia4	Cluster_21
Arl8a	Cluster_21
Swt1	Cluster_21
Trmt1l	Cluster_21
Tiprl	Cluster_21
Cadm3	Cluster_21
Pld5	Cluster_21
Rcor3	Cluster_21
Sfmbt2	Cluster_21
Mindy3	Cluster_21
Rsu1	Cluster_21
Pdss1	Cluster_21
Bmyc	Cluster_21
Sec16a	Cluster_21
Usp20	Cluster_21
Ncs1	Cluster_21
Fubp3	Cluster_21
Angptl2	Cluster_21
Fbxw2	Cluster_21
Dab2ip	Cluster_21
Tanc1	Cluster_21
Fign	Cluster_21
Grb14	Cluster_21
Ttc21b	Cluster_21
Madd	Cluster_21
Hsd17b12	Cluster_21
Ldlrad3	Cluster_21
Tcp11l1	Cluster_21
Qser1	Cluster_21
Katnbl1	Cluster_21
Fmn1	Cluster_21
Eif2ak4	Cluster_21
Srp14	Cluster_21
Disp2	Cluster_21
Chp1	Cluster_21
Mapkbp1	Cluster_21
Spg11	Cluster_21
Slc24a5	Cluster_21
Eid1	Cluster_21
Galk2	Cluster_21
Tmem87b	Cluster_21
Slc20a1	Cluster_21
Ebf4	Cluster_21
